,Geo_FIPS,Geo_TRACT,concentrated_disadvantage,commute_time,median_household_income,total_population,pop_below_18,pop_between_18_34,pop_between_34_65,pop_over_65,cars_per_home
549,06037208302,208302,1.5554714564304302,34.0,32153.0,4741,1089,1579,1595,478,0.3012863913337847
550,06037208401,208401,0.3774858680143,37.0,28720.0,4479,950,1436,1381,712,0.11534464842396952
551,06037208402,208402,0.002736580872829924,32.0,41974.0,2826,609,891,1080,246,0.392904073587385
552,06037208501,208501,-0.34124419302046183,35.0,56838.0,2388,424,573,1052,339,0.2343042071197411
553,06037208502,208502,0.5687418571512839,37.0,37149.0,3933,1015,980,1573,365,0.2184408389394539
554,06037208610,208610,1.1665711165977295,36.0,46797.0,4441,675,1397,1874,495,0.3613652357494722
555,06037208620,208620,0.7461070817896235,32.0,39865.0,4319,797,1305,1642,575,0.17814652473387602
556,06037208710,208710,-0.04124704136537,30.0,59429.0,4622,809,971,2302,540,0.0675310642895732
557,06037208720,208720,1.9351033907941875,45.0,26463.0,4338,1123,1230,1744,241,0.08854667949951876
558,06037208801,208801,0.44079225066771865,36.0,32567.0,2942,488,890,1015,549,0.0531829170024174
559,06037208802,208802,0.8297304855080286,39.0,32784.0,3533,758,1095,1257,423,0.1364106097140889
560,06037208902,208902,0.654115646079931,37.0,34911.0,2823,695,931,1091,106,0.02556818181818182
561,06037208903,208903,1.130278764362874,38.0,28299.0,4212,946,1521,1400,345,0.26251097453906935
562,06037208904,208904,1.273059519393858,34.0,26588.0,4114,1021,1148,1436,509,0.08692247454972592
563,06037209102,209102,1.246935080651308,40.0,26559.0,5734,1347,2098,1813,476,0.017578125
564,06037209103,209103,2.3435586571686224,34.0,26026.0,3708,1147,1038,1352,171,0.12623645784267545
565,06037209104,209104,1.4526540410283062,41.0,24455.0,2630,798,779,902,151,0.018633540372670808
566,06037209200,209200,-0.07049437328213269,24.0,46393.0,4356,749,1909,1430,268,0.1517519536173431
567,06037209300,209300,0.8964693132707342,32.0,27972.0,4684,1056,1658,1652,318,0.07496095783446122
568,06037209401,209401,1.8167026557095283,34.0,24854.0,4428,1263,1020,1641,504,0.10088437602358336
569,06037209402,209402,1.494545775225214,43.0,31037.0,3945,980,1515,1252,198,0.0
570,06037209403,209403,1.4569292066352746,38.0,22922.0,3844,806,1021,1361,656,0.05305821665438467
571,06037209510,209510,0.643545590293379,35.0,27740.0,3004,748,930,970,356,0.09054726368159204
572,06037209520,209520,1.1307469340293783,33.0,30760.0,2821,795,828,977,221,0.08108108108108109
573,06037209810,209810,1.1569251785352257,36.0,27399.0,2668,555,659,885,569,0.09014675052410902
574,06037209820,209820,1.9874396674262618,41.0,26392.0,3262,1163,780,1133,186,0.2642719692110327
575,06037210010,210010,0.7839633799190379,35.0,28359.0,3712,814,1006,1397,495,0.18058499364137345
576,06037211000,211000,-0.7043958245187151,26.0,133485.0,5055,1141,1234,2008,672,0.5319405383688228
577,06037211120,211120,0.9454564315899802,32.0,46231.0,5738,783,1975,2457,523,0.15511064278187567
578,06037211121,211121,-0.46739424114970773,29.0,53750.0,2186,387,780,798,221,0.17310087173100872
579,06037211122,211122,-0.09449899865724186,34.0,47278.0,3224,562,1177,1188,297,0.12295081967213115
580,06037211201,211201,0.3892324521387598,32.0,42383.0,2547,419,1067,882,179,0.10844817255841821
581,06037211202,211202,0.04349461479041511,32.0,40378.0,2450,454,796,915,285,0.11251435132032148
582,06037211310,211310,-0.23546545356032772,37.0,40605.0,3946,967,1214,1460,305,0.07057313943541488
583,06037211320,211320,1.0843162905197117,38.0,30370.0,3195,771,989,1196,239,0.11069651741293532
584,06037211410,211410,0.1634550126726,27.0,39605.0,2805,484,755,1274,292,0.17696754112939084
585,06037211420,211420,-0.2866365675706491,34.0,43472.0,3452,639,1039,1489,285,0.2621035058430718
586,06037211500,211500,-0.40637263761144315,30.0,58309.0,4049,779,697,1968,605,0.255466472303207
587,06037211701,211701,-0.060051244418539915,29.0,61897.0,2744,634,489,1234,387,0.21389028686462003
588,06037211703,211703,-0.24342244537714394,31.0,50498.0,4490,601,1576,1852,461,0.13927932532583695
589,06037211704,211704,0.6903206980470519,30.0,37172.0,2943,363,1009,1104,467,0.09210084033613446
590,06037211802,211802,-0.7916812462664139,29.0,40625.0,4463,806,1163,2032,462,0.07488653555219364
591,06037211803,211803,-0.5581063323185315,27.0,50115.0,3403,549,1233,1467,154,0.042523033309709427
592,06037211804,211804,-0.0884764618702058,28.0,39469.0,3212,477,691,1530,514,0.19221508828250403
593,06037211910,211910,0.3600862915017915,34.0,45114.0,4403,916,1732,1514,241,0.054249547920433995
594,06037211921,211921,-0.6948024093132226,31.0,33407.0,2519,484,788,1053,194,0.06976744186046512
595,06037211922,211922,-0.19100955673752432,34.0,47778.0,3522,705,1466,1022,329,0.07099236641221374
596,06037212101,212101,0.2862454226132448,30.0,52652.0,3165,415,1248,1125,377,0.19832605531295489
597,06037212102,212102,-0.25523974235926206,31.0,27333.0,2301,378,782,587,554,0.10735930735930736
598,06037212202,212202,1.1946056870360071,34.0,36236.0,3484,772,1228,1179,305,0.2504145936981758
599,06037212203,212203,1.596776676914442,38.0,22938.0,2978,522,892,1070,494,0.0
600,06037212204,212204,0.7046569889208627,38.0,28708.0,3383,914,847,1283,339,0.03299798792756539
601,06037212303,212303,0.4248020333136016,36.0,34400.0,3966,780,1519,1439,228,0.05533596837944664
602,06037212304,212304,1.7627630655231445,36.0,29479.0,1817,382,710,565,160,0.0
603,06037212305,212305,1.3584882594997278,38.0,36250.0,3126,862,899,1200,165,0.09711538461538462
604,06037212306,212306,-0.19021274297586652,34.0,41162.0,3366,680,765,1557,364,0.12705272255834055
605,06037212410,212410,0.21839518603670185,35.0,43278.0,4378,665,1632,1783,298,0.06876285630326183
606,06037212420,212420,0.35947719515793825,34.0,35031.0,3539,811,1167,1238,323,0.07505330490405117
607,06037212501,212501,0.4216396482448976,33.0,38538.0,1912,250,721,753,188,0.009635974304068522
608,06037212502,212502,0.21668767522317692,27.0,46910.0,2589,291,1001,971,326,0.14163090128755365
609,06037212610,212610,0.08464281032454464,30.0,39920.0,3896,495,1083,1649,669,0.19956750077232005
610,06037212620,212620,0.6310842221560866,36.0,39375.0,4230,815,1106,1842,467,0.1930173147885325
611,06037212701,212701,1.0279238008496714,28.0,43750.0,2389,422,568,911,488,0.6725460122699386
612,06037212702,212702,-0.3433342383191654,30.0,72273.0,3684,536,715,1791,642,0.7166894042746703
613,06037212800,212800,0.16522160951858397,34.0,48125.0,3778,707,884,1572,615,0.4974726200505476
614,06037212900,212900,-0.10038223604008673,33.0,43266.0,4340,900,1248,1712,480,0.3238359972202919
615,06037213100,213100,0.1792335016639547,30.0,41719.0,3000,635,631,1324,410,0.4146031746031746
616,06037213201,213201,1.186674577149327,34.0,30335.0,4330,1224,810,1726,570,0.1654551748009692
617,06037213202,213202,1.0556159139580508,36.0,37656.0,3734,734,1162,1392,446,0.26571668063704945
618,06037213310,213310,0.20647030073424288,34.0,50337.0,3492,688,959,1487,358,0.6197813121272365
619,06037213320,213320,-0.05048544356720523,35.0,26971.0,2474,395,685,1039,355,0.11022840119165839
620,06037213401,213401,0.8816503946887811,33.0,31536.0,5285,1319,1638,2018,310,0.14361702127659576
621,06037213402,213402,0.6650163107949076,33.0,40578.0,4933,1289,1423,1749,472,0.08636363636363636
622,06037214000,214000,-0.7308634423313856,21.0,107750.0,3971,1320,498,1608,545,0.376063829787234
623,06037214100,214100,-0.8934171975195832,26.0,101727.0,3921,1007,630,1761,523,0.328125
624,06037214400,214400,0.07549610094157658,31.0,81081.0,2991,256,1449,1155,131,0.1902822228687809
625,06037214501,214501,-0.3100844121696412,29.0,94076.0,2806,537,810,1213,246,0.08533916849015317
626,06037214502,214502,-0.0707524304610709,29.0,64464.0,5375,956,2447,1701,271,0.2985014175779668
627,06037214503,214503,-0.6612239956682547,34.0,74712.0,3413,609,932,1507,365,0.13738226696979539
628,06037214600,214600,0.028882960485718062,30.0,96875.0,2520,249,832,1016,423,0.15857740585774058
629,06037214700,214700,0.1795736167147665,27.0,105522.0,2541,322,595,1060,564,0.35721812434141204
630,06037214800,214800,0.03635273321906474,28.0,106104.0,2966,353,1116,1125,372,0.1970125151392814
631,06037214901,214901,-0.19103582239507172,24.0,72819.0,3418,205,1322,1318,573,0.1139478634775598
632,06037214902,214902,0.2379034530107276,20.0,80033.0,2772,298,1146,849,479,0.1710794297352342
633,06037215101,215101,-0.3571999753337863,30.0,64269.0,2851,212,1524,949,166,0.01673380849085838
634,06037215102,215102,-0.20549650305185876,26.0,65000.0,3025,166,1439,1260,160,0.09123711340206185
635,06037216100,216100,-0.3425075092761557,27.0,100781.0,2261,341,437,1026,457,0.46175839885632597
636,06037216200,216200,-0.36720066982120375,29.0,95707.0,5494,691,1477,2767,559,0.4138225255972696
637,06037216300,216300,-0.9848494314735754,29.0,91328.0,4952,736,1782,1793,641,0.3189907038512616
638,06037216401,216401,-0.13968111425327848,28.0,50208.0,3920,416,1564,1014,926,0.22515101592531575
639,06037216402,216402,-0.6953882285032658,27.0,69063.0,2757,295,746,1060,656,0.20272502064409578
640,06037216700,216700,0.7441439719976771,28.0,69750.0,3882,606,1257,1410,609,0.212485896953742
641,06037216800,216800,-0.4485526958443613,26.0,86895.0,3191,596,732,1395,468,0.30385487528344673
642,06037216900,216900,0.03511187888642091,27.0,69968.0,5100,560,1059,2764,717,0.1283684468397844
643,06037217001,217001,-0.35061753181356925,24.0,93083.0,2922,1022,575,960,365,0.23521594684385383
644,06037217002,217002,-0.3384880284384033,29.0,76794.0,4709,843,1481,1858,527,0.26907630522088355
645,06037217100,217100,-0.447956380264109,30.0,64298.0,6326,1075,1685,2904,662,0.23297665369649806
646,06037217200,217200,-0.037509270851663536,31.0,64222.0,3993,737,1093,1739,424,0.349312654212196
647,06037218110,218110,0.9055067458023185,29.0,43073.0,3296,630,979,1239,448,0.4842864502833591
648,06037218120,218120,0.04397053773957908,32.0,37690.0,4652,973,1335,1877,467,0.511779041429732
649,06037218210,218210,0.476393909046124,33.0,34485.0,3949,1073,1057,1539,280,0.5301495417269657
650,06037218220,218220,-0.13658294830022638,33.0,47700.0,3929,647,1219,1503,560,0.43705743509047995
651,06037218300,218300,0.7842914766600938,28.0,50994.0,5354,1063,1474,2225,592,0.3358551742772224
652,06037218400,218400,-0.14977059714193022,28.0,58449.0,4978,1378,1405,1872,323,0.5365448504983389
653,06037218500,218500,0.07596487166001586,33.0,42844.0,2557,465,659,1087,346,0.3896742470805163
654,06037218600,218600,0.421424127080315,33.0,56167.0,3009,552,834,1297,326,0.4385057471264368
655,06037218701,218701,1.0024396501854966,33.0,55264.0,2448,494,509,1170,275,0.48738284066330206
656,06037218702,218702,1.2046021490669487,37.0,35924.0,2120,460,493,875,292,0.33309908643710473
657,06037218800,218800,-0.02542736242819756,32.0,50921.0,2852,542,852,1089,369,0.7442949093036864
658,06037218900,218900,0.5306022680731873,34.0,37500.0,6033,1347,1894,2358,434,0.40794979079497906
659,06037219010,219010,0.4744588731461812,30.0,55962.0,3003,666,762,1298,277,0.8184591914569032
660,06037219020,219020,0.9418474822222906,33.0,55705.0,4940,1225,1236,1904,575,0.6153169014084507
661,06037219300,219300,1.3500825160527323,36.0,35432.0,4163,1204,1041,1531,387,0.341991341991342
662,06037219500,219500,0.32118403125275247,33.0,63359.0,1777,322,282,735,438,0.5064655172413793
663,06037219700,219700,-0.07903602210639499,35.0,50676.0,4563,1066,1141,1836,520,0.5282277859597447
664,06037219800,219800,0.5139168855597317,34.0,37933.0,2810,616,796,1111,287,0.42664319248826293
665,06037219901,219901,0.896838582844054,32.0,31577.0,4165,986,1355,1518,306,0.4959443800695249
666,06037219902,219902,-0.09987644576718674,32.0,47875.0,3799,874,1072,1526,327,0.7961269499731038
667,06037220000,220000,-0.3271204524669313,36.0,45476.0,5289,1231,1251,2125,682,0.30707491082045185
668,06037220100,220100,0.26387363080763837,32.0,53727.0,2901,465,732,1174,530,0.5741444866920152
669,06037221110,221110,1.9679162993556212,38.0,30779.0,3837,1003,1023,1478,333,0.1592920353982301
670,06037221120,221120,1.2364041873606215,37.0,36150.0,3145,767,1082,1030,266,0.43761524277811925
671,06037221210,221210,0.00398222922656554,36.0,44265.0,3230,696,902,1193,439,0.6078688524590163
672,06037221220,221220,0.3725582998630727,38.0,43000.0,3659,832,1102,1420,305,0.281069743051914
673,06037221302,221302,-0.2436391901662621,41.0,41385.0,5028,1036,1630,2003,359,0.42802596410843835
674,06037221303,221303,0.802713780621784,36.0,35417.0,2844,621,826,1154,243,0.2851002865329513
675,06037221304,221304,1.215811451318691,32.0,35149.0,3548,914,842,1416,376,0.2577737719693556
676,06037221401,221401,1.0326100176922506,34.0,24290.0,3618,812,948,1015,843,0.173109243697479
677,06037221402,221402,0.8747887839525004,34.0,32841.0,2740,547,804,897,492,0.36625
678,06037221500,221500,2.396914877463929,35.0,31774.0,4194,1033,1181,1617,363,0.3612756264236902
679,06037221601,221601,0.8922797053504106,34.0,38558.0,3130,637,856,1265,372,0.51697438951757
680,06037221602,221602,1.238837301360958,33.0,27740.0,2919,817,868,927,307,0.18944980147475893
681,06037221710,221710,0.30673032820424684,33.0,36563.0,2691,339,1042,877,433,0.3362168396770473
682,06037221810,221810,2.0237291081008033,32.0,20685.0,2811,358,1637,584,232,0.5149425287356322
683,06037221820,221820,2.1381826937263955,30.0,13770.0,2316,38,1859,314,105,0.2693347755543537
684,06037221900,221900,3.081275845500511,25.0,12319.0,3802,264,3082,235,221,0.16132723112128147
685,06037222001,222001,0.1244099775913326,32.0,68125.0,3357,774,857,1379,347,1.0527488855869243
686,06037222002,222002,0.9583323675614379,35.0,46856.0,5066,1321,1356,1842,547,0.8804761904761905
687,06037222100,222100,0.928855574564155,34.0,46429.0,4226,798,1659,1395,374,0.5584944048830112
688,06037222200,222200,0.9452360821101288,34.0,36852.0,3876,994,927,1633,322,0.528116213683224
689,06037222500,222500,0.17792307827468973,38.0,42487.0,5444,1493,1585,1893,473,0.7506976744186047
690,06037222600,222600,1.3900482462350146,33.0,26277.0,5456,757,2752,1343,604,0.43127035830618893
691,06037222700,222700,3.2888781410850605,13.0,8264.0,4199,108,4067,24,0,0.20512820512820512
692,06037224010,224010,1.3087568606859572,28.0,22054.0,2672,553,915,894,310,0.0
693,06037224020,224020,1.1279593130569547,34.0,26493.0,2476,565,850,966,95,0.042238648363252376
694,06037224200,224200,0.5674472271469,35.0,30579.0,2613,627,891,940,155,0.2521306818181818
695,06037224310,224310,1.2144231713038012,35.0,31094.0,2449,888,644,733,184,0.13665086887835703
696,06037224320,224320,1.5621969918050331,35.0,30273.0,3087,801,1071,835,380,0.13405456255879586
697,06037224410,224410,0.4315974665602397,32.0,26742.0,3167,441,1490,805,431,0.6973140495867769
698,06037224420,224420,1.5194837596801098,34.0,23854.0,2676,628,1009,728,311,0.24947145877378435
699,06037224600,224600,1.5020217531127715,32.0,40600.0,3323,886,980,1074,383,0.2954091816367265
700,06037224700,224700,2.7525554957783362,18.0,10802.0,6456,61,6175,205,15,0.28955696202531644
701,06037226001,226001,0.832210114053822,36.0,40978.0,2531,805,836,745,145,0.5030120481927711
702,06037226002,226002,1.6181902710820297,32.0,27632.0,1754,208,692,774,80,0.06715328467153285
703,06037226410,226410,1.0158131718361767,27.0,36622.0,3501,964,954,1372,211,0.3720787207872079
704,06037226420,226420,1.6772394822343801,32.0,31615.0,5345,1444,1540,1988,373,0.4049159120310479
705,06037226700,226700,1.1951616448381936,29.0,38353.0,7640,2408,2496,2513,223,0.4582857142857143
706,06037227010,227010,1.6468889640464848,31.0,42269.0,5552,1970,1269,2000,313,0.6780170255383074
707,06037227020,227020,0.7535279416344188,34.0,45129.0,3647,1003,1050,1364,230,0.5527272727272727
708,06037228100,228100,-0.10202987395186172,29.0,46278.0,5476,1776,1620,1713,367,0.7710982658959538
709,06037228210,228210,1.4868565451814721,34.0,34386.0,4160,1295,1008,1441,416,0.44211123723041995
710,06037228220,228220,1.4945572483430585,29.0,39628.0,4312,1447,1272,1387,206,0.4244604316546763
711,06037228310,228310,0.7519205712342136,33.0,42183.0,4518,1395,1326,1567,230,0.5008
712,06037228320,228320,0.9761548452513413,35.0,30714.0,3081,1038,942,924,177,0.3205233033524121
713,06037228410,228410,1.095858739946872,37.0,41375.0,3469,989,1027,1272,181,0.5223759153783564
714,06037228420,228420,1.4981703016485783,38.0,35027.0,3160,1074,851,1070,165,0.4551282051282051
715,06037228500,228500,1.4220386859247012,29.0,33259.0,5109,1539,1519,1760,291,0.5894268774703557
716,06037228600,228600,1.8306885869933376,36.0,42308.0,5125,1673,1559,1688,205,0.7259490379615184
717,06037228710,228710,1.3673604108566393,34.0,30737.0,3944,1323,1019,1276,326,0.3884393063583815
718,06037228720,228720,2.0223205417718573,37.0,36587.0,4835,1666,1256,1601,312,0.5796178343949044
719,06037228800,228800,1.7823723848186965,32.0,38969.0,5901,2188,1575,1801,337,0.6611216730038023
720,06037228900,228900,3.9143398712059376,34.0,19087.0,2650,834,748,892,176,0.351937984496124
721,06037229100,229100,0.5741538162647292,33.0,44869.0,5232,1641,1629,1731,231,0.7767857142857143
722,06037229200,229200,-0.12312241589202122,34.0,37321.0,4648,1241,1360,1733,314,0.6308887809616318
723,06037229300,229300,1.9276072900904322,39.0,31720.0,5753,2036,1476,2029,212,0.336298178737823
724,06037229410,229410,1.8286797887503539,32.0,30227.0,3571,1325,923,1113,210,0.3531073446327684
725,06037229420,229420,0.9100067305571354,31.0,36875.0,4942,1829,1314,1600,199,0.6734578381437465
726,06037231100,231100,2.3094517495643068,34.0,29226.0,3339,763,875,1328,373,0.40608365019011405
727,06037231210,231210,2.132758202909112,40.0,27608.0,3516,946,1144,1097,329,0.3450346420323326
728,06037231220,231220,1.6365875715422034,42.0,28113.0,4671,1436,1254,1565,416,0.2054794520547945
729,06037231300,231300,1.2964342908372883,36.0,46767.0,5444,1011,1574,2375,484,0.5108502312344362
730,06037231400,231400,0.5148926363514631,39.0,38420.0,4656,1080,1269,1852,455,0.7112387202625102
731,06037231500,231500,0.4054772767894809,37.0,46472.0,5095,1229,1325,1866,675,0.7198697068403909
732,06037231600,231600,1.1539950454754946,36.0,41416.0,7278,1886,1905,2642,845,0.5330850759094815
733,06037231710,231710,2.173541937627612,43.0,31099.0,3955,1134,1170,1353,298,0.13243243243243244
734,06037231720,231720,1.4582971207441313,38.0,34436.0,4937,1220,1437,1789,491,0.29852320675105487
735,06037231800,231800,1.4714635095422186,30.0,33602.0,5080,1734,1278,1822,246,0.2562814070351759
736,06037231900,231900,1.2915044592957263,34.0,29982.0,5576,1749,1498,1956,373,0.24507912003087612
737,06037232110,232110,1.367720466762908,37.0,32266.0,2890,791,798,1094,207,0.3363994743758213
738,06037232120,232120,1.5977873745254494,36.0,36858.0,5987,2043,1581,1982,381,0.5211546065638593
739,06037232200,232200,1.2098241522066122,38.0,34273.0,3255,730,854,1396,275,0.2727272727272727
740,06037232300,232300,1.1789867833504208,43.0,46654.0,5616,1204,2143,1755,514,0.9482653682288497
741,06037232400,232400,-0.11902050149062735,37.0,45132.0,7322,1727,1908,2941,746,0.7941076870978666
742,06037232500,232500,1.5136808240893802,37.0,41991.0,4700,1165,1157,1691,687,0.37747747747747745
743,06037232600,232600,1.2458001664815617,36.0,35645.0,6339,1801,1740,2255,543,0.6910093007233896
744,06037232700,232700,1.608212197238933,35.0,37067.0,6588,1926,1816,2340,506,0.8459743290548425
745,06037232800,232800,0.7434659735569331,35.0,33413.0,4086,1399,1138,1320,229,0.6468424279583078
746,06037234000,234000,0.19927320713266158,34.0,56708.0,5156,1040,944,2213,959,0.6428571428571429
747,06037234200,234200,0.4013897062607014,35.0,64476.0,2361,356,246,1189,570,0.3948412698412698
748,06037234300,234300,1.580039435171471,37.0,43904.0,3940,468,835,2006,631,0.1390562248995984
749,06037234501,234501,1.2092685581954514,33.0,43750.0,2744,523,657,1038,526,0.7504038772213247
750,06037234502,234502,1.3299105107802942,31.0,24614.0,2945,554,763,1109,519,0.25901009130225855
751,06037234600,234600,1.4979016759665897,39.0,53542.0,4622,998,988,1911,725,0.4041796353935082
752,06037234700,234700,0.37888242228441404,44.0,38776.0,3482,717,675,1592,498,0.4091304347826087
753,06037234800,234800,0.9112091418708917,35.0,57646.0,3476,541,1095,1338,502,0.7717391304347826
754,06037234901,234901,2.9065627919807318,35.0,16856.0,2967,1075,728,967,197,0.26033834586466165
755,06037234902,234902,2.3298971318606863,40.0,23321.0,3924,920,972,1455,577,0.1534154535274356
756,06037235100,235100,0.586791881985135,30.0,80398.0,4487,724,877,2102,784,0.6812977099236641
757,06037235201,235201,1.0116778327862521,34.0,40000.0,2676,455,726,1097,398,0.7675635276532138
758,06037235202,235202,1.3146222398473733,37.0,31403.0,4529,763,1001,2057,708,0.3068636503539551
759,06037236000,236000,0.5127324626426122,29.0,73125.0,4373,519,644,2292,918,0.30740463724756917
760,06037236100,236100,2.642258449150461,38.0,22463.0,5808,1119,1741,2063,885,0.15915805022156573
761,06037236202,236202,2.3876328518254675,33.0,29436.0,5782,1343,1553,2534,352,0.030108390204737052
762,06037236203,236203,1.3711568314429456,36.0,26681.0,3181,719,825,1288,349,0.17759562841530055
763,06037236204,236204,2.858064892391087,32.0,24828.0,2966,692,845,1266,163,0.028739867354458364
764,06037236400,236400,0.38106437222501083,33.0,64636.0,4462,658,969,1938,897,0.560471037555697
765,06037237101,237101,1.6444664030091243,34.0,30938.0,4131,1296,1151,1387,297,0.4364384971693258
766,06037237102,237102,0.7505568311716335,36.0,35123.0,3357,1008,810,1252,287,0.44352791878172587
767,06037237201,237201,0.653107858583446,38.0,45147.0,3582,864,1098,1300,320,0.7447916666666666
768,06037237202,237202,1.9714947711734307,35.0,35733.0,4593,1257,1132,1866,338,0.44137596899224807
769,06037237300,237300,1.6318904159488408,35.0,34784.0,5387,1006,1348,2362,671,0.5463777928232905
770,06037237401,237401,1.668959751549355,34.0,38625.0,4086,1084,1051,1609,342,0.8523206751054853
771,06037237402,237402,-0.06330766283590127,32.0,39306.0,3234,626,858,1252,498,0.7392592592592593
772,06037237500,237500,1.0975789198835542,38.0,33040.0,2990,901,731,1117,241,0.202275600505689
773,06037237600,237600,1.4045127388779788,35.0,32438.0,3902,1133,995,1358,416,0.6164648910411622
774,06037237710,237710,1.1015848576578355,37.0,35262.0,4248,1262,1373,1473,140,0.544044044044044
775,06037237720,237720,3.004220971957595,36.0,32077.0,3753,1373,1087,1122,171,0.37714987714987713
776,06037237800,237800,0.5911431328582162,33.0,46042.0,3664,660,939,1585,480,0.6291425565491846
777,06037237900,237900,1.537847857198574,38.0,57298.0,4517,1112,1135,1680,590,0.7440966501922021
778,06037238000,238000,1.2775051043056576,37.0,63970.0,5886,748,1183,2998,957,0.38657044242234073
779,06037238100,238100,1.1481041595073802,36.0,45900.0,4259,786,1088,1615,770,0.4145315487571702
780,06037238200,238200,0.027035095797423404,31.0,42344.0,4994,777,1118,2042,1057,0.28024502297090353
781,06037238310,238310,2.282011179289876,32.0,22367.0,5018,1524,1470,1718,306,0.31988472622478387
782,06037238320,238320,1.0234176191014621,36.0,33375.0,4090,1577,983,1278,252,0.39648622981956316
783,06037238400,238400,1.2068833458284038,30.0,51420.0,4801,1078,893,1748,1082,0.5211102423768569
784,06037239201,239201,2.138621729369549,31.0,37000.0,3913,1193,1119,1404,197,0.49589201877934275
785,06037239202,239202,1.712122303552354,38.0,35871.0,5682,1798,1615,2052,217,0.720550739418664
786,06037239310,239310,0.8214106482144623,32.0,39479.0,4026,1257,1130,1452,187,0.767962308598351
787,06037239320,239320,1.2322108951700743,34.0,42203.0,4179,1413,1299,1268,199,0.6994219653179191
788,06037239330,239330,0.6960605379022657,34.0,34741.0,2689,812,698,1031,148,0.7097625329815304
789,06037239501,239501,0.9698486538742462,34.0,40388.0,3622,1046,944,1340,292,0.6222677595628415
790,06037239502,239502,1.8504911931057328,39.0,34605.0,3726,1144,1016,1334,232,0.6239837398373984
791,06037239601,239601,0.5368801653766158,36.0,36029.0,3629,1142,1028,1247,212,0.77561282212445
792,06037239602,239602,2.004000334038856,38.0,36425.0,3805,1327,1064,1314,100,0.44675150703281985
793,06037239701,239701,1.8153038784096716,38.0,33414.0,5015,1788,1200,1770,257,0.5734375
794,06037239702,239702,1.05656095524086,32.0,32037.0,4096,1145,1126,1590,235,0.6763597199784599
795,06037239801,239801,2.1773737339763484,33.0,42963.0,3586,1215,1036,1159,176,0.517217146872804
796,06037239802,239802,1.9476842883216434,33.0,38513.0,5623,1859,1436,2020,308,0.5935511243105642
797,06037240010,240010,2.6986252741640913,35.0,30710.0,3697,1154,1099,1233,211,0.46293152235427276
798,06037240020,240020,1.8154999910196925,36.0,39839.0,5232,1668,1355,1883,326,0.5284595300261097
799,06037240200,240200,2.53407136771727,31.0,32661.0,5311,1662,1375,1930,344,0.5736
800,06037240300,240300,1.830460917787337,34.0,24368.0,5803,2103,1534,1798,368,0.35331335331335334
801,06037240401,240401,1.3146967527828035,35.0,37115.0,6184,2022,1756,2045,361,0.5566000783392088
802,06037240402,240402,1.6849285917791181,38.0,37938.0,4107,1424,1049,1295,339,0.42038946162657503
803,06037240500,240500,2.029213125009327,40.0,36090.0,7466,2436,2011,2563,456,0.8257525083612041
804,06037240600,240600,2.681439167034452,39.0,37759.0,6325,2182,1869,1819,455,0.5345303867403315
805,06037240700,240700,0.35757695495346875,34.0,43796.0,6367,1868,1670,2316,513,0.8574234092694423
806,06037240800,240800,1.2528663328233531,37.0,36923.0,4296,1173,1252,1532,339,0.5202780996523755
807,06037240900,240900,1.4690412142929978,38.0,38173.0,6355,2323,1460,2123,449,0.6479250334672021
808,06037241001,241001,1.1798890662562629,27.0,39509.0,4429,1259,1336,1504,330,0.686692869174621
809,06037241002,241002,0.8812680177858401,32.0,58029.0,4065,1454,1014,1268,329,0.8290544771446462
810,06037241110,241110,0.7738295882738985,33.0,43182.0,3269,964,1097,967,241,0.9306625577812019
811,06037241120,241120,3.054561007659241,35.0,30688.0,5137,1542,1639,1655,301,0.34554500226142015
812,06037241201,241201,1.2448258983026164,37.0,39063.0,2937,679,587,1339,332,0.5751211631663974
813,06037241202,241202,1.8163549719925856,37.0,40596.0,5436,1697,1321,1899,519,0.6640816326530612
814,06037241300,241300,0.3576130654303076,39.0,44583.0,2453,613,752,798,290,0.5514705882352942
815,06037241400,241400,1.9529893919629147,29.0,32460.0,3644,1065,1102,1262,215,0.6592071611253197
816,06037242000,242000,2.5456971426166817,31.0,32841.0,4054,1365,945,1502,242,0.7933836331979106
817,06037242100,242100,5.375440129965197,37.0,14650.0,2778,1287,702,678,111,0.07157464212678936
818,06037242200,242200,2.153854030806272,35.0,25833.0,6183,2127,1759,1901,396,0.4718660968660969
819,06037242300,242300,1.8320667780884983,37.0,26480.0,5103,1954,1222,1659,268,0.3229216722729457
820,06037242600,242600,5.9779103374577165,34.0,16810.0,4745,1867,1372,1303,203,0.3411102172164119
821,06037242700,242700,1.2113002462694633,32.0,42978.0,5945,1932,1559,2159,295,1.1699346405228759
822,06037243000,243000,1.5885799312178397,36.0,50619.0,7379,2402,2282,2232,463,1.152478448275862
823,06037243100,243100,3.325640052077924,38.0,24833.0,6490,2690,1559,1782,459,0.502548020384163
824,06037261101,261101,-1.1678252109202079,31.0,238125.0,3555,765,441,1686,663,0.8390572390572391
825,06037261102,261102,-1.333921131244266,27.0,154063.0,3695,637,489,1434,1135,1.2804878048780488
826,06037261200,261200,-1.2980672533456812,31.0,191250.0,4341,850,606,1842,1043,0.7618567103935419
827,06037262100,262100,-1.5051853082230648,25.0,176875.0,2844,470,278,1147,949,1.220125786163522
828,06037262200,262200,-1.320047126124046,29.0,210417.0,4779,1061,740,1905,1073,0.9009259259259259
