,Station,Address,lat,lon,zipcode,Geo_FIPS,total_cars_1_km,total_population_1_km,pop_below_18_1_km,pop_between_18_34_1_km,pop_between_34_65_1_km,pop_over_65_1_km,occupied_households_1_km,family_households_1_km,nonfamily_households_1_km,householder_less_than_high_school_1_km,householder_high_school_degree_1_km,householder_some_college_1_km,householder_bachelors_degree_1_km,older_than_3_in_school_1_km,older_than_3_not_in_school_1_km,not_high_school_grad_1_km,high_school_grad_1_km,employed_1_km,unemployed_1_km,not_in_labor_force_1_km,30_49_percent_income_to_rent_1_km,over_50_percent_income_to_rent_1_km,commuters_by_car_truck_van_1_km,commuters_by_car_truck_van_alone_1_km,commuters_by_car_truck_van_carpool_1_km,children_living_with_single_parents_1_km,private_sector_1_km,public_sector_1_km,self_employed_1_km,private_non-profit_1_km,unpaid_family_workers_1_km,households_social_security_income_1_km,households_SsI_1_km,households_retirement_income_1_km,housing_units_1_km,vacant_units_1_km,agr_industry_1_km,construct_industry_1_km,manufact_industry_1_km,wholesale_industry_1_km,retail_industry_1_km,transport_industry_1_km,info_industry_1_km,finance_industry_1_km,prof_mgmt_industry_1_km,education_industry_1_km,arts_industry_1_km,public_admin_industry_1_km,other_service_industry_1_km,mgmt_occ_1_km,professional_occ_1_km,health_occ_1_km,protecc_occ_1_km,food_occ_1_km,cleaning_occ_1_km,pers_care_occ_1_km,sales_occ_1_km,office_occ_1_km,farming_occ_1_km,construct_occ_1_km,product_occ_1_km,transport_occ_1_km,concentrated_disadvantage_1_km,commute_time_1_km,median_household_income_1_km,average_household_size_1_km,population_density_1_km,median_house_value_1_km,ev_car_count_1_km,total_sessions,total_connection_time,total_amount,total_kwh
48,AUI-10210,"11667 W Santa Monica Blvd, Los Angeles, CA",34.044140999999996,-118.45542900000001,90025,6037267501,17244.565891986273,26282.404338008175,2597.19085339774,12316.933053674155,8778.880521958657,2589.399908977622,12513.97335111473,4396.290530227089,8117.68282088764,806.187180982271,903.041759202162,2316.467205680423,8488.277205249873,4984.509186289404,20409.042537182708,45.06292999220741,413.88231238281605,17346.67553773668,990.1520912738516,5538.43685980494,2593.292181388151,2380.8983447840565,12537.76987118999,11420.882641400849,1116.8872297891385,541.5986976014611,11924.674457124784,1733.077336968527,2452.312217863451,1226.6115257799147,10.0,1731.3786078691899,360.4609066287673,699.0747779147944,12948.840566859228,434.86721574450013,16.946332832168473,276.89153339333365,809.0378504522401,171.24738952021715,1435.2480392868154,489.6666075281802,1630.912625551446,1719.0797962044617,3861.291846082236,3311.520744397074,2721.2780903797766,608.4525160787514,295.1021660299776,4892.346621361813,5752.490316244786,262.2732487297242,87.51772109494298,1451.2704856921416,225.65879914988184,314.9530866949209,1956.1987580210082,1273.1827142220473,4.946332832168471,279.16252729762334,255.61605704551312,591.0588693501078,-0.12431591485835058,20.324131393713152,67693.98356651966,1.8097356020367912,21707.76137053469,658269.4248288134,352.89670351714597,77,187:31,79.35,938.178
49,AUI-10213,"10478 W Wilshire Blvd, Los Angeles, CA",34.0647503,-118.4310256,90024-2613,6037265700,8787.843481255577,13916.400220580166,1734.3609980432238,4759.586284346797,4200.237500160833,3222.2154380293123,5973.4301025969435,2573.7281022513444,3399.702000345599,134.65278272190514,502.5369995334405,990.2162028326358,4346.024117508961,4579.922152815476,9081.392853727064,0.0,1293.230841163573,6346.469227342028,415.7971618991485,5619.201084976128,593.0844329071792,983.098321830822,4400.025557627374,4052.0202655326084,348.00529209476537,229.84348466493995,3169.4406879470152,865.4048298695259,1521.4305678881205,771.6698829774065,18.523258659959527,1937.944733601506,171.6508119986911,681.9878926761343,7122.184600092709,1148.7544974957661,0.0,127.03238876260988,98.4509817812529,195.9953528993977,375.6487484105652,146.88024368414165,515.4255682372872,704.3916748244187,1185.4064494607828,1953.470591670088,663.3097471297987,299.8310877588722,80.62639272281223,1658.2767452865464,2711.222340013699,158.091583234474,15.207898405510909,182.90128432495285,62.108526494097816,267.16557904423496,677.8945829982845,412.03495218174606,0.0,103.88348433283204,39.66806691789582,58.0141841077529,-0.25074963929994465,23.34009212756134,93630.62977727418,2.0265783510881064,11484.734557051455,1568214.9020797163,353.43335278805034,81,210:05,219.77,917.1489999999999
50,AUI-10211,"8334 Lincoln Blvd, Los Angeles, CA",33.9618772,-118.42080790000001,90293,6037276500,6107.559552145611,11212.544048725174,1186.9420634056803,5839.2856849907985,3033.859301664346,1152.4569986643505,3658.040381436369,1676.2548725470958,1981.785508889273,23.868634329152847,281.40375394713726,1008.2472623254349,2344.5207308346435,5157.262629104232,5875.534134554335,0.0,2143.494505301952,5948.623510431703,392.25858509902673,3868.840641683271,343.03673592730036,638.8891097580553,4111.661209211988,3815.6015459713467,296.05966324064156,135.69567389996038,3616.8736873572802,595.4174506840058,711.3109070161947,980.6416569230162,44.37980845120596,678.4181659971943,70.37041827959627,424.9564278419039,3977.8592847182294,319.8189032818609,2.9541861848293713,61.86713278779169,304.8815706004751,145.33559900496397,369.2779332537206,261.25584206954466,417.01916680343385,404.59417347471305,1012.7209353150671,1869.9817190224094,561.32852462498,450.64775207871986,86.7589752110544,1602.4020543827103,1903.9532873835924,47.393696252231955,82.50786908018945,260.2018745859506,60.77057751003473,391.1382689770567,578.3720741969353,728.4992263365115,0.0,47.76630234244906,91.44350270884357,154.1747766751974,-0.377179068747628,24.746911181804265,100100.60360309984,2.4018234227898683,9273.053553854881,942925.0929368605,97.98305782054224,67,156:46,154.54,731.4939999999999
51,AUI-10221,"12159 W Olympic Blvd, Los Angeles, CA",34.032711,-118.45502309999999,90064,6037267600,8589.622774360978,13555.12650496353,2048.9729515448703,5077.688831465096,4893.218307179665,1535.2464147738976,5808.954124250847,2481.1378531411815,3327.816271109666,485.646929325888,615.7896104485866,1216.294549268976,3491.2230352073966,3178.3937088529588,9808.613485879652,23.64663044096848,356.15608621048466,7952.339490141707,375.3241346734304,3308.7609698006695,949.9684330402,861.1682291851079,5768.707986563217,5304.2116179805535,464.49636858266484,513.4345957668879,5373.71546069154,715.7751278102475,1338.8679226107724,521.6876980954253,2.293280933720733,1026.0674896411358,177.45044348002025,466.35146210018775,6091.280100008826,282.32597575797894,16.231372285711856,189.78931153698525,349.3405047733487,130.73232292190693,689.1969932021395,218.7009233503204,736.6455086252295,546.6814793115627,1687.4333080095305,1484.0994362464505,1307.1431049027174,471.12078073308055,125.22444424272248,1855.5718929821987,2552.2227484271884,90.77248409556417,64.6798993519238,723.6402378698351,240.08705825016992,205.13018823298074,774.4347075569754,694.2273082371116,4.58241943761397,241.2644285861197,187.2663654077926,318.4597517062319,-0.04340883293403606,23.550474101141177,75647.97551771205,2.321641033473619,11204.153536489066,874753.3263867463,337.3636233563943,13,19:23,29.39,101.93799999999999
52,AUI-10217,"6646 W Sunset Blvd, Los Angeles, CA",34.0978525,-118.3348393,90028,6037190700,11984.690054664767,21185.178453476725,1400.9116915377003,9454.490126608374,8041.542163641013,2288.2344716896378,12119.652453408931,2730.0734722209613,9389.57898118797,912.742604830322,1533.9831931026347,3463.916586227388,6209.010069248586,3445.668895535636,17412.32815039167,85.8639884486135,744.5915690899286,13431.994840384807,1593.7712646636064,4939.560188854965,3292.7850146175924,3505.2650077654566,8295.471364197754,7608.103141485885,687.3682227118693,381.26774347006585,9692.071827869717,568.7118133207474,2514.716404136487,631.8452323175765,24.64956274027597,1342.0850682045634,994.5362607469388,399.0552795835372,14131.944046671202,2012.2915932622686,30.223841044051703,338.3204807423521,602.011835291765,184.67438227547075,868.6987131833706,329.15809826790905,1707.0470716416671,859.3821897913756,2348.797660934625,1684.044921239331,3567.3404942173283,834.5694973681601,77.72565438739743,2647.3062261432055,4231.1164791231995,326.1086442181031,66.42657286806053,1391.2154417090399,346.70504157956475,529.4921930667664,1218.6868526789053,1485.2776130882146,12.099305083015036,356.3159746657469,362.56609972906483,458.67839643191667,0.6756699749402933,31.651145328658174,45437.47254102241,1.7367772901857632,17469.119626480595,724225.9896533658,171.66004628887697,135,262:50,464.54,1249.104
53,AUI-10208,"12237 W Santa Monica Blvd, Los Angeles, CA",34.040011799999995,-118.46559340000002,90025,6037267402,15759.694899618671,23486.916893081478,3022.0882181978177,9567.249740128238,8322.451793556684,2575.127141198739,11141.482345720928,4186.98725882908,6954.495086891849,649.0757351046441,824.7439348411997,2127.314200980981,7540.348474794104,4398.040237229958,18218.91249930864,29.09353630518892,471.11833140737383,15058.63758121214,934.4523653374089,4727.81891946776,2175.9514914630713,1995.2997942563966,10642.350212468209,10030.723111228152,611.6271012400559,710.8927703866264,10235.35883061466,1508.0571619032946,2429.26532934533,885.5010279050074,0.4552314438486209,1632.7286606027453,334.9109396719329,707.4339373192104,11763.260020525013,621.7776748040831,11.259553377081208,240.69079100902857,673.4625101632292,165.29411222524635,1349.2020886689825,478.3807477729546,1465.3960845835363,1400.2503321563117,3261.2753743207018,2916.6930838203352,2201.8687172501536,594.1278756640437,300.73631020053375,4383.036891979842,5141.269022968034,159.2750177745817,75.87622775822956,997.2038552778649,273.74530352346727,371.9005374522999,1694.6838163349153,1010.3880721290176,1.6475776474137978,250.92289251877926,198.88606912052606,499.8022967271669,-0.07938464624877527,23.743393726797603,85796.36028542143,2.1445054322663704,19428.204982991247,953373.6151070769,355.0555634514385,242,563:31,575.01,3281.288
54,AUI-10271,"11816 W Major St, Los Angeles, CA",33.984934,-118.40025770000001,90230,6037275603,5910.7169286783055,7868.819467732612,1479.962686965279,1608.8898782912909,3501.3382252830042,1278.6286771930381,3399.984585136146,1986.551699307088,1413.4328858290583,156.15527105035423,298.53801936346883,899.4351780923972,2045.8561166299255,1682.915753866319,5917.714231061439,13.278813033581496,243.80823363142204,4346.783756605489,205.34615438009155,1989.8390491738173,263.89708742367577,376.18884918464073,3607.2946927581747,3346.4757049211544,260.8189878370204,251.3811860560451,2907.5541745863256,495.7625279260569,644.9871879217727,287.4763745894453,11.003491581887616,764.2421547549061,92.24123001255118,459.9472369496026,3546.161002365574,146.1764172294279,2.96234414948335,126.29741689494524,226.48631248517947,82.89500475369664,290.17117658325014,118.70011264887549,516.9410189177534,337.33730480055806,961.4105369593378,1039.0718598662752,363.02685986188703,215.7757487214383,65.70805996280832,1259.9191560169647,1599.2268371972657,78.54151602847264,28.90366575503186,128.82945888394033,48.06604876532439,144.28774123070357,378.623245850192,451.29123160381926,2.96234414948335,145.2124111369924,21.674796724081713,59.24530326321602,-0.5344477075269733,28.89101685992825,105096.61129539879,2.3085295110614528,6602.571237229486,804968.1662446912,172.0915212627505,21,33:52,16.4,112.958
55,AUI-10252,"11677 San Vicente Blvd, Los Angeles, CA",34.054247100000005,-118.46513970000001,90049,6037264103,11239.8155151935,15463.362510568344,1569.865098037792,6059.222370138589,5617.100365744945,2217.174676647018,8312.015276305323,2842.488002401838,5469.527273903485,188.3791760082538,301.0597058231312,1654.0020784943204,6168.574315979617,2464.2757897600736,12558.023007171507,0.0,360.70891801285353,10113.749391700358,772.8113966599241,3218.2002611030503,1513.8640958659619,1552.4872235997248,7173.984795539369,6891.353053099118,282.6317424402504,495.09128866739536,6851.421362621866,749.0330176871643,1969.0727784405144,541.1715343873909,3.0506985634218795,1421.5060705567155,254.83123438231928,594.5517647051696,8800.745407110102,488.73013080477904,16.0,204.65831113813843,374.94215318120706,168.39541375288766,658.9313239192668,155.67139654257602,1137.767180987727,1407.5377634670122,2621.350313074538,1837.0187059160671,1040.2702915375548,311.51878186059406,179.68775632278837,3519.49674313757,3493.837312281849,118.48628503868369,57.3377123338917,214.97277001503977,17.669574255451007,324.45832157827624,1164.2462846625422,903.8044563995855,16.0,119.37969827940216,107.21436116717166,56.84587255089452,-0.12959411288672676,16.592281844353447,77322.40106498213,1.3118485264314066,12779.78091357563,733497.7457612809,127.5025436777663,60,135:11,151.49,799.72
56,AUI-10250,"8624 S Wilton Pl, Los Angeles, CA",33.9591244,-118.314752,90047,6037238400,7380.420472173647,11758.731991166085,2296.6934801061902,2539.419910950619,4619.021317753903,2303.5972823553734,4582.084745106942,2918.241670833806,1663.8430742731366,578.0854839341977,941.2849000746506,1800.9441460949895,1261.7702150031048,2980.2575656957442,8331.02560438029,8.363529530071332,471.77168825863885,5272.328371351265,424.61703602879567,3959.3321775397144,536.412406535101,670.4645720944873,4649.076925929068,4228.42610957594,420.65081635312845,1078.9289681325922,3097.575849201665,1208.6035662296556,395.02997724335336,562.0973128516428,9.021665824948519,1498.6627706263444,425.0631117128509,1104.0550686615502,4814.601476352098,232.51673124515483,17.857161161415096,177.19647234810634,389.89009639453803,132.4705542104793,352.1238599545932,537.6233868508268,131.93064449335182,269.5558316074174,794.3711659115149,1343.2262387845058,467.566710316333,225.93850111774287,432.5777482004404,712.2699183554082,973.1863329847263,227.9935100544458,330.54069244885966,242.05526725210277,290.8247329086929,186.19985774080843,395.46383410817725,1089.1684460772144,8.381073613969539,284.1044671912828,108.95963132523377,423.18060729034323,0.5997124619629317,34.29576097881311,58916.03006016313,2.5557977923989137,9673.558859649882,429026.9930171081,39.277353305021535,6,5:42,8.59,39.544000000000004
57,AUI-10246,"1516 N North Spring St, Los Angeles, CA",34.067828600000006,-118.23056329999999,90012,6037206010,3619.38877464437,10687.805903577362,1619.6007499293473,3513.6770106326635,4136.550472031127,1417.9776709842238,2866.921155117543,1675.7572729344174,1191.1638821831261,1114.543584733842,389.8618995736623,594.369021247906,768.1466495621335,2060.9186459811167,8389.390632546605,55.196858793498734,394.95696803684115,3804.625443138157,388.28145978824654,5092.1439103754055,632.4960080324169,702.4854913210452,2406.8501453366102,2049.4514253582634,357.398719978347,516.9807027825834,2540.7917291311255,478.17453796602655,529.8988430752731,255.3791413559935,0.3811916097376462,737.9803917309878,352.78700690685565,154.02700306081505,2996.7646204337425,129.84346531619929,21.620548971941226,209.06458581728117,425.8854787949834,121.96927251641935,340.91596743186045,138.1923245930102,233.84739409952422,124.61421330846235,402.979637781295,718.3126679925292,673.2898175519778,273.61902984073316,120.31450443813907,371.85794035511776,779.6750558798095,279.0091724345016,54.20806251198974,414.3003590766567,206.10914902212429,172.6091158028463,304.0627578004735,355.7928649076661,1.0285966628875738,304.3899059151341,371.45747856161177,190.12498420733772,0.6522528102147855,30.923698116441138,43493.47956964229,2.9192106337874097,8996.212609099788,539276.4648502937,273.03639197818944,46,121:07,32.97,372.329
58,AUI-10220,"616 W Washington Blvd, Los Angeles, CA",34.0347482,-118.2737356,90015,6037224020,5330.48510753673,14285.41552308943,2920.455798357548,5473.480510657386,4445.61958132022,1445.859632754278,5129.695277048707,2549.082518247212,2580.6127588014947,1727.1383878004629,1023.7360732244133,968.1342426895594,1410.6865733342718,4449.089553584995,9427.299067099311,69.33915646717003,749.3559023123598,6942.59137633914,512.8609444478534,4221.7959632368065,1220.6946754688481,1649.4438974030293,3550.3457859243194,2886.1262481429526,664.2195377813675,1193.5674200008773,5099.623430690235,358.0392872627109,907.1844646611519,570.74485735827,6.999336366771865,837.5336294317804,464.8535455782786,263.1215770986755,5610.93176434321,481.23648729450156,60.892344078315226,523.336101934706,1047.9097400042915,258.29338211627737,807.3145296479881,262.30124472982556,165.08528875069288,337.1139545113344,603.155376100054,1184.016654729056,966.4909758482496,655.4466736593705,71.23511022897844,565.2294729991645,1228.958695327285,147.16276928368873,99.67152977987743,636.7500333997369,429.36476790149555,157.68540358480365,809.9495575857807,795.0018871860235,68.43652956917246,528.0980573327179,909.3596559561902,566.9230164332031,0.7012142927769618,30.355931244904962,26991.045005491764,2.48909462527779,11783.406210381781,451285.96007339476,118.37634563113674,23,26:17,39.43,92.755
59,AUI-10243,"13076 W Sherman Way, Los Angeles, CA",34.2011905,-118.4515324,91405,6037127220,10402.83769380006,21277.923123970286,4939.750846093742,6080.697239148922,8032.078102813748,2225.396935913874,6901.571345705811,4368.330958991603,2533.2403867142084,1603.7894848489866,1643.2263229946823,2115.1965755495453,1539.3589623125972,5688.127265302993,14635.031678187584,47.892021280059424,978.112165333916,10657.025985534545,1197.1420901192175,4923.262278078035,1747.5610261990435,1789.8611952839933,8604.737576424224,6825.910627100457,1778.8269493237663,1434.9444590326668,8136.682702630769,698.5085318176469,1296.6728130526235,522.9512112081734,2.210726825332126,1462.60165441678,545.8940737582705,458.1740196647844,7158.632717555791,257.06137184998005,24.415717518998413,1408.9437693462733,651.6114562371719,166.2465730573711,1236.7232521141907,435.824912780707,246.66744580844542,426.75686155661936,1344.9712033667151,2044.7798320199386,1505.8239185375887,1049.5339666457844,114.72707654474083,838.8404625902592,1597.0271759525037,481.6166070272203,107.04892872933394,776.7807939403629,1151.8822898691847,379.1626123800868,933.2550641568707,1074.688647428492,24.415717518998413,1718.1370436933037,774.7722519947149,799.3983902532134,0.6152206781847356,32.55219774827205,42651.64316640908,3.0693145906644905,17560.601496201743,443866.12541608926,257.7454908938996,3,0:00,0.0,0.139
60,AUI-10204,"2843 S Flower St, Los Angeles, CA",34.0262014,-118.2760072,90007,6037224700,2988.7880000133096,9451.595958757462,2061.6319898800407,3560.23618194866,2876.710486626923,953.0173003018394,2751.1197742429827,1625.7962447957386,1125.3235294472438,1210.5631415744065,489.4550436542267,389.23513930271207,661.8664497116372,3189.2923635210605,5943.1526683864595,25.634291906548608,561.2483585446614,4231.162753592212,413.6303461096173,2941.4517398115913,644.335197318703,922.3630354156022,2126.7452089995327,1747.083615886929,379.66159311260384,998.230140238978,3280.846198140497,233.66838676092397,395.1256199304612,316.1421638303582,5.380384929971243,450.6750767825698,245.5005027649195,189.16514770684597,3007.331966652284,256.2121924093017,50.00128873833631,310.4370071696071,772.7683001805731,201.5725962455522,402.54994701552664,161.66746405374363,58.89646378716331,192.4768313995222,334.8675874573571,766.937576676147,581.994332360465,346.14602604145523,50.847332466762964,217.80046930605417,631.2222459886825,100.49682803113147,112.94301118719228,364.3101735845575,322.74261229910627,142.3204834909811,480.4745271705725,411.66399878290736,60.31668363075778,323.3553761952113,746.3116494074972,317.20469451756037,0.7013907672052895,22.28165019768633,20510.51782076207,2.168509522627811,7801.237171029803,278413.93626128044,87.40954216579925,150,257:53,235.9,1185.914
61,AUI-10200,"182 S Alameda St, Los Angeles, CA",34.047486,-118.23789679999999,90012,6037206031,4900.925926730641,11712.82584231599,629.561565529881,4682.85029685779,4812.315818909764,1588.0981610185554,5901.066035253631,1228.0495669239199,4673.016468329711,862.4977741025484,800.3673364871826,1481.9367755686358,2756.2641490952637,1539.0457470068159,10045.572989520591,25.277499229450132,159.85472170530156,5233.380061067511,398.2997100741572,5528.934043241872,1419.1670397347336,1335.4049670606892,2899.680439282766,2676.2303569125456,223.4500823702205,296.859880108746,3573.0249044433704,459.42482973726516,923.9529899774587,269.45721854609025,7.52011836332646,1385.2267051766041,881.7533989713904,228.8298824820833,6538.354343528017,637.2883082743866,10.619565864124922,174.87826474409243,313.9248308742386,171.3048628792527,500.9661797607789,185.9605276407256,397.2993499323213,443.8501857715678,939.4214283579782,833.0847292968704,867.2329689477124,226.86154219206685,167.97562480578085,1289.1215165677168,1670.3178125741845,138.6279342034644,96.42676398896971,478.90576930873374,71.9943813852959,105.00215411997337,425.88729646604804,432.48472397423905,0.0,103.69974914994978,157.84554090306455,263.066418425871,-0.08896297627802574,25.485499584000777,55815.47254679248,1.5244769029538183,9744.555896518723,500144.1338863884,312.85303623039465,207,595:58,587.23,3000.4309999999996
62,AUI-10227,"19135 W Victory Blvd, Los Angeles, CA",34.186682,-118.54996499999999,91335,6037133100,7565.7231042871845,12776.048278089655,2661.3108188721394,2884.7664376679863,5106.682898652215,2123.288122897314,4246.552205008957,2892.3101369486885,1354.2420680602677,584.0955022248229,966.1531127807318,1309.4459886062896,1386.8576013971115,3133.520113789066,9186.557210415582,21.017477924926162,605.0278076107776,5930.8110567949525,498.04868486408145,4004.7087043259635,445.3066357598233,878.1332596480512,5026.2474738542105,4490.496991408964,535.7504824452463,704.7630861842607,3851.014083363201,721.5197311492389,1000.185533057803,354.9971226903142,3.0945865343967656,1145.5141730802527,474.4820077577459,472.06980441890573,4405.593933658529,159.04172864957397,18.40182728874783,452.3647591308744,343.4392383766783,144.43297362500664,581.3846810590082,123.28493682200721,234.1371460832706,362.801725440505,917.4942926980517,1478.9374496516557,577.4906111657837,510.00999842282624,186.6314170305378,832.2936572694753,1504.4415183509589,265.9583474016225,74.93700869847412,318.35750181344747,308.42387410303354,300.3467161509577,518.7786135142808,692.8846245205319,18.40182728874783,607.2567518793492,146.99758430796234,341.733031496112,-0.01845888513920275,32.814128331014196,64405.08231901744,2.899524370582751,10637.391942900647,529774.9345215326,83.53531282578126,49,245:58,89.72,483.44300000000004
63,AUI-10235,"12387 W Osborne St, Los Angeles, CA",34.2609217,-118.4031581,91331,6037104704,3615.701329558307,6409.236813328338,1919.0127684960992,1711.3674056812488,2240.199416289542,538.6572228614481,1696.1011275780097,1322.4866470220118,373.614480555998,600.863038248824,405.53102335256347,489.9595218295572,199.74754414706513,1945.6233277965055,4203.692011942638,12.47893821239728,303.6283771008515,2759.0401781651562,184.7926644092815,1679.7111526823096,231.6766407172093,226.16195311804523,2309.685416215096,2001.1059301866417,308.57948602845465,626.6102584013768,2087.4091396253916,268.0241701910065,272.7371344313579,129.66081471768723,1.2089191997130366,409.9633849339009,133.11155455219605,194.8829835521517,1771.3908195167608,75.28969193875096,26.033493543386534,327.8496268398005,494.7600677522047,30.08175846966953,246.214153377946,145.10310294138478,42.27687799638988,141.99352889669893,321.50480934592446,447.7274714001104,224.41138821945492,216.6029343939007,94.48096498828521,224.6621571050957,222.06388381141576,199.0703407551154,41.01734562736777,166.89107147635062,185.2519056252859,44.78982883458529,215.689240082054,427.17127748718883,12.149193602264015,440.3497436386569,322.21811248680746,257.71607763296885,0.4010465789647299,23.233162287165875,35955.41907749763,2.962242651033631,5286.950155517002,207602.9455137451,31.663779642575832,102,260:23,246.43,1462.296
64,AUI-10206,"6765 W Foothill Blvd, Los Angeles, CA",34.2479199,-118.2792176,91042,6037101220,4919.256737460893,7719.1148951211435,1452.8972497104212,1731.4529150079745,3357.0396393446945,1177.7250910580528,2826.3791836234905,1944.9080154127248,881.4711682107654,393.0100748217976,680.6886242937753,1017.3920588276588,735.2884256802587,1813.8785696165735,5704.2608330646035,0.0,327.4928523882409,3597.9998774387423,303.0557397568268,2554.0727196884022,396.7226043757441,683.1937758062853,3094.543084210819,2809.7660732632694,284.77701094754934,474.90064767446825,2272.33356905562,480.15576527701023,567.1496790205604,272.69313720869206,5.667726876859754,796.1111192429441,393.3819320651141,294.45126607363767,2972.505298186442,146.12611456295122,47.474995753551795,265.4239061769412,240.47140269318135,55.500410020198586,457.79279902143793,173.95474295014284,133.9963878525079,192.4988093526457,524.893074926787,846.6833620704414,267.4391325583139,243.4488526542067,148.42200140838634,515.1380820804649,829.2531545684924,228.03201290958606,25.822005866539314,213.43600897630373,150.33323758430015,126.82421273043096,404.695449347034,464.33955046640096,7.9181453728706055,302.8212591179739,135.4385389481247,193.9482194702208,-0.4079354218917336,33.922502802135284,67920.829521754,2.7417163565846,6371.5956572473915,526557.2579771898,6.940341918619543,108,259:11,199.01,1055.438
65,AUI-10266,"12518 W Oxnard St, Los Angeles, CA",34.180236,-118.5055565,91316,6037980024,2870.726648008689,4353.360908733332,1158.6618031708356,728.0520991569857,1930.511014092288,536.1359923132219,1681.6155426075886,1022.3423233559586,659.2732192516299,88.9102923649197,217.4262721204323,398.63208329194396,976.6468948302926,1052.9213331224332,3081.0417291827603,0.5800585907495125,73.55445489402696,2352.6514897784887,100.62629159436034,795.2032326098731,214.2106794339821,242.75878402070524,1922.6531406705208,1753.2891206360237,169.36402003449714,235.42509121205094,1444.1622390787893,182.78967705730346,604.688124126542,120.89784917102294,0.11360034483092565,417.05560698561504,63.24420479606289,126.28285287888016,1693.5847210834306,11.969178475841995,0.0,152.2367837590682,88.09334039781244,17.263406442768197,207.410066382903,43.47090369749175,268.1006123483252,247.30323686172113,554.4830756954534,451.547637803582,188.64829810164412,113.94609671481734,20.1480315729017,515.0666430928214,746.1277115671877,20.259961221364293,47.56632024591324,70.63402743715382,54.539764410540805,107.27592381770401,222.32269009178634,275.1902139754633,0.12422233349611028,142.07477552116188,84.25028489911548,67.21895116478018,-0.15766989392214203,11.67560594715245,28884.586009062892,0.9016091880094639,3582.289932756273,217058.0322120454,132.5195469550463,25,32:46,43.81,186.468
66,AUI-10264,"12728 W Sherman Way, Los Angeles, CA",34.2011905,-118.4515324,91405,6037127220,10402.83769380006,21277.923123970286,4939.750846093742,6080.697239148922,8032.078102813748,2225.396935913874,6901.571345705811,4368.330958991603,2533.2403867142084,1603.7894848489866,1643.2263229946823,2115.1965755495453,1539.3589623125972,5688.127265302993,14635.031678187584,47.892021280059424,978.112165333916,10657.025985534545,1197.1420901192175,4923.262278078035,1747.5610261990435,1789.8611952839933,8604.737576424224,6825.910627100457,1778.8269493237663,1434.9444590326668,8136.682702630769,698.5085318176469,1296.6728130526235,522.9512112081734,2.210726825332126,1462.60165441678,545.8940737582705,458.1740196647844,7158.632717555791,257.06137184998005,24.415717518998413,1408.9437693462733,651.6114562371719,166.2465730573711,1236.7232521141907,435.824912780707,246.66744580844542,426.75686155661936,1344.9712033667151,2044.7798320199386,1505.8239185375887,1049.5339666457844,114.72707654474083,838.8404625902592,1597.0271759525037,481.6166070272203,107.04892872933394,776.7807939403629,1151.8822898691847,379.1626123800868,933.2550641568707,1074.688647428492,24.415717518998413,1718.1370436933037,774.7722519947149,799.3983902532134,0.6152206781847356,32.55219774827205,42651.64316640908,3.0693145906644905,17560.601496201743,443866.12541608926,257.7454908938996,45,82:41,74.99,360.14099999999996
67,AUI-10229,"15596 W Roxford St, Los Angeles, CA",34.3116785,-118.47127240000002,91312,6037106510,3304.5063318671378,5742.558910365584,1547.9728606169333,1446.3526367212903,2055.0475970694383,693.1858159579223,1423.644784310882,1179.6151106958628,244.0296736150192,427.09920686954496,371.0848688983017,462.64040776605225,162.820300776983,1706.6992347884297,3798.055766001496,8.695571043203278,280.50980438269295,2721.239132010694,75.12359435379648,1568.7542054907162,134.07950380389784,177.65122141873928,2348.6814559140407,1910.3458247736826,438.33563114035843,560.3188620476503,1956.4935343407333,310.7141520680732,302.6658131028322,151.36563249905547,0.0,414.4848806876522,82.18017386529073,166.9426946250831,1494.8978113763865,71.25302706550451,15.946437240176138,297.95262175557167,342.64199531279337,151.48410800042353,314.03627620953375,131.9394064920894,77.37657351773304,193.6942156559685,333.01808038655395,457.32509773947316,187.62566173855265,135.0486826251598,83.14997533666514,284.2112526630681,349.54961959151285,126.82787699312166,60.8032345354639,63.8597620830749,205.5731392684446,86.65133860529463,295.5812671619012,355.6490358141164,21.46262126183776,340.81942015941013,294.7285325062037,235.52203136724427,-0.5615880331374435,32.06226108966502,71554.82960829168,3.8321936887558063,4747.38520947743,465464.0279873754,8.774647038629958,121,346:09,109.57,2017.355
