,Station,Address,lat,lon,zipcode,Geo_FIPS,total_population_1_km,pop_below_18_1_km,pop_between_18_34_1_km,pop_between_34_65_1_km,pop_over_65_1_km,occupied_households_1_km,family_households_1_km,nonfamily_households_1_km,householder_less_than_high_school_1_km,householder_high_school_degree_1_km,householder_some_college_1_km,householder_bachelors_degree_1_km,older_than_3_in_school_1_km,older_than_3_not_in_school_1_km,not_high_school_grad_1_km,high_school_grad_1_km,employed_1_km,unemployed_1_km,not_in_labor_force_1_km,30_49_percet_income_to_rent_1_km,over_50_percent_income_to_rent_1_km,commuters_by_car_truck_van_1_km,commuters_by_car_truck_van_alone_1_km,commuters_by_car_truck_van_carpool_1_km,children_living_with_single_parents_1_km,private_sector_1_km,public_sector_1_km,self_employed_1_km,private_non-profit_1_km,unpaid_family_workers_1_km,households_social_security_income_1_km,households_SsI_1_km,households_retirement_income_1_km,housing_units_1_km,vacant_units_1_km,total_cars_1_km,commute_time_1_km,median_household_income_1_km,average_household_size_1_km,population_density_1_km,median_house_value_1_km,ev_car_count_1_km,total_sessions,total_connection_time,total_amount,total_kwh
20,AUI-10205,"6710 Platt Ave, Los Angeles, CA",34.1925151,-118.64253470000001,91307,6037135203,151733.26107615634,6610.595490814451,1517.3859066637192,919.4424917705387,3069.9306579799118,1103.8364344002816,2166.9116387453696,1731.0203364890563,7626.126892680393,49.67647383840483,291.6793949466103,692.2299521082389,1133.3258178521157,1709.167334543659,4707.043561179298,0.6461738258509895,376.5110821663766,3108.556855968227,185.39731564977976,875019.7400577659,68.25185762242198,86.97164499332939,2672.808028521433,2429.0197648608137,243.78826366061918,244.74564243551168,1954.749496530335,334.0025172935242,618.8865276926373,200.1105971694169,0.8077172823137369,706.1777610147776,66.78042039449963,367.1199948415951,2243.9133397817263,77.00170103635688,-0.7008596153062694,33.07761669285539,361.70693570957616,3.026216024140261,1638.6007985048968,148.88481062325243,89,152:22,164.11,808.296
21,AUI-10255,"290 N Mission Road, Los Angeles, CA",34.0506258,-118.2270707,90033,6037206032,120496.84757792226,12140.756833158492,1533.7229325092171,5175.4061778210435,4257.566488204834,1174.061234623399,2692.492445202828,1498.4248648765304,31483.697645493707,856.9241998740074,464.86748396196725,616.187244045305,754.5135173215491,1890.4527556587384,9991.631604951202,70.4492844563071,430.52241729567515,3680.8066811414506,133.87041891866372,1042661.6108920856,617.0145271641663,741.6457768947466,2494.2959418231844,2070.37423612292,423.92170570026445,734.9517117554159,2517.4459817956463,326.88339553778195,615.4882883148863,205.57741060490386,15.411604888232212,773.2107061597565,370.20156301105754,135.63462056092266,2902.5615048766344,210.06905967380607,-0.02892659774170865,31.92511907752774,767.4516879825953,2.5018959833803027,2294.8215940197524,148.8641812630472,2,0:00,0.0,0.07
22,AUI-10268,"17832 Plummer Street, Los Angeles, CA",34.2428198,-118.5227509,91330-8449,6037115104,114829.5035157416,8328.630436001777,868.4595186837889,4702.997328148001,1935.942504181251,821.2310849887355,2190.4985329880924,1187.944370828146,15441.6819064438,90.85689282132887,282.04565680791075,873.2587477766994,944.3372355821539,4827.119708446261,3424.8261859277163,0.0,1709.9096012642917,3957.9367996667957,507.3761156456344,1309960.3356525237,309.9775777697387,496.2939493468243,2716.51473221107,2524.3619129699123,192.15281924115806,151.71041709305734,2510.6216684357405,663.1756272826312,408.4752349435672,371.1278963680147,4.536372636841143,463.5766152758691,87.39869049528835,242.55636668143532,2409.098711936583,218.6001789484906,0.2918849153742409,25.02360436100397,437.8699860905228,3.2716371520140015,1718.470514799892,158.0566019602342,20,80:57,16.93,306.375
23,AUI-10257,"20321 W Saticoy St, Los Angeles, CA",34.208268100000005,-118.4721919,91406,6037127300,118695.85050664414,11341.01444559056,2722.835909938508,2912.1313172231908,4659.197798619479,1046.849419809381,3723.427842695375,2425.265730418352,29116.259616451764,863.0554940228543,870.1307669996164,1192.4078569237608,797.8337247491442,2682.8829071271825,8055.220993219417,72.80066846874146,508.16176167568807,5914.419089665842,471.18337256390225,1106187.5820739765,833.8073570751618,799.2091699745629,4753.611031198246,3914.9708678097404,838.6401633885054,765.0855912328449,4348.959010751151,477.1610919667232,784.600480370409,303.698506577559,0.0,668.5309009315616,255.9776827639225,314.32430185773444,3898.55186814932,175.12402545394482,-0.08511566502395117,33.07777609488464,494.8270528028158,3.1494011695674216,1027.0264756793733,119.93907640136035,6,5:22,10.81,30.081999999999997
24,AUI-10274,"651 W 1st, Los Angeles, CA",33.78102020000001,-118.26943770000001,90744,6037294810,246578.85987643152,22611.797245352172,7217.332578985584,6364.715497636117,7645.888072705028,1383.8610960254407,5458.792399303599,4483.887173033765,120293.012194579,2817.614991957108,1277.33754828862,1072.0261469462744,291.81371211159734,7438.814067935795,14115.080725526568,90.68051062380532,1261.515014869852,9768.736235700006,828.2562430194995,2017908.8471096917,1302.1717237977757,1127.4541668378615,7952.0259578823225,6877.434347920431,1074.5916099618912,2457.8324344522202,7870.116549787504,550.9719658311366,932.9768892883106,385.1606130930693,29.510217699986992,965.6572336629039,400.3734200450066,400.6805363626097,5739.250683418722,280.45828411512247,0.44975711786624295,25.00657811871355,185.5554501385406,4.047713626241065,1018.6434782926555,15.127510694002021,14,22:43,0.0,95.417
25,AUI-10245,"9200 Venice Blvd, Los Angeles, CA",34.0263805,-118.39332390000001,90034-4000,6037270100,337205.0354572765,16168.753167227698,1956.5884423859375,6371.174197801321,6447.426699691912,1393.5638273485276,8019.244074910127,3000.743008070107,88692.06519557712,362.2112670193511,779.9939825523252,1760.1510739545158,5116.887751383935,2833.3589493757604,12876.516755495984,1.1082803689360285,310.49383670173535,10882.961023988213,437.87042260485,3092140.1418614513,1598.9800210116916,1335.7227884685592,8664.32516476624,8267.23300379554,397.0921609706993,387.326655675042,7623.666954533918,871.1059804054514,1452.0605885804137,930.6070906481478,5.520409820278133,893.8544450500297,203.03225886275428,509.2960993068153,8482.569787183726,463.32571227359756,-0.375565129392581,26.06397295326123,1078.5339396002487,2.142876788276771,889.2425303774683,243.5763033160481,102,200:08,350.4,974.938
26,AUI-10216,"4712 W Washington Blvd, Los Angeles, CA",34.0395664,-118.34204890000001,90016,6037218600,260960.24256598265,18958.026042426132,3943.4138084939837,5064.646252225051,7834.7298055030615,2115.236176204033,6784.403267263295,3860.576536752357,92130.26311825166,1731.5298284319229,1118.642311217458,1998.4153336521379,1935.8157939617768,4870.628954535742,13405.948804486938,10.954838556638844,757.581440984214,9725.505969041464,620.1833328501781,3660664.1715207654,1305.8524132109037,1626.5271078669812,7437.448246794066,6930.256300968782,507.191945825284,1233.6883496554644,6628.752443793803,974.7431950168341,1622.902560163469,468.62413768768914,30.48363237966724,1475.1026957511262,569.0994446884173,689.3939815462146,7340.727350463942,556.3240832006464,0.2562751883734346,32.82979683589677,576.3661238179117,2.725603439526169,979.7049452357026,117.78648271202326,80,199:32,388.71,1025.825
27,AUI-10273,"13310 W Bluff Creek Dr, Los Angeles, CA",33.9681023,-118.4262923,90293,6037275602,182943.29273994654,9969.024616995912,1300.9677167538,4389.753826102698,3347.7831507827846,930.5199233566285,3359.0689194372085,1772.468899665471,14918.954256320478,22.11117824966381,159.58875610462272,820.6191859318287,2356.749799151093,4116.550777300482,5481.572386283125,0.0,1572.6149330721228,5405.85945950651,351.0820273123979,1777993.0202339597,407.0319299925622,471.0333270934323,3743.788952470708,3499.5254354701087,244.2635170005986,182.78864347686888,3239.8999898579427,495.2665271628359,869.418171838526,775.8041617276477,25.470608919556756,600.583333576695,53.10277815726922,336.7834971201443,3679.6717887349387,320.60286929773,-0.49282154237712367,26.115855750778568,1158.8160541873087,2.3732693184604927,1682.1638312688863,201.42887966574085,307,838:56,1182.76,3781.072
28,AUI-10270,"9037 Loyola Blvd, Los Angeles, CA",33.957465899999995,-118.4177188,90045,6037276604,178913.12626450614,7940.361232132193,900.3989428344278,3867.9229161508674,2279.8277857352123,892.2115874116857,2823.745122622558,1276.2700468286396,19162.725765033374,20.259890201075955,227.77611355928008,805.8060767542509,1769.9030421079508,3291.666296088735,4539.865692615304,0.0,1254.5808905415663,4281.918268697068,247.0200256218189,1588324.4449397349,239.0854947434648,508.47729103917885,3145.425582994534,2918.622951277887,226.8026317166473,121.89409590495677,2673.2324981483557,448.55504901736447,501.40846435606113,623.2693944085307,35.45286276675598,513.345565911956,55.91687350132686,334.16906508247416,3072.233082691709,248.48796006915114,-0.3284999195524535,26.17333999171979,499.4490088118939,2.5366486238225634,987.2969854972753,90.31204943519529,10,21:43,9.6,92.11200000000001
29,AUI-10232,"1724 W Century Blvd, Los Angeles, CA",33.9453286,-118.3073544,90047,6037238000,137117.95171638147,15174.83566692229,3436.7465610788845,3396.4269624427143,6131.00318318357,2210.6589602171207,5184.140066601801,3577.030211545972,40989.13835549624,1453.7400797818395,1184.6873867058569,1855.9468491043065,689.7657510097988,3519.645532465902,11232.207880980553,28.536774409199673,750.1347084438,6344.637872252901,719.0513310527862,1123408.126700704,874.7395769570159,1044.064962358516,5370.849434690561,4917.88804944655,452.9613852440107,1561.927121599219,4386.3556620727895,1037.1454379685215,586.028305854776,311.43774663642085,23.670719720392277,1639.6608717126817,679.1065626524845,889.5304638016396,5570.740438884753,386.60037228295175,1.0863141467246118,36.362124575336054,590.3740195261931,2.8187924566963627,1834.804593251713,31.286488060215373,83,283:51,247.81,561.294
30,AUI-10256,"8843 S St Andrews Pl, Los Angeles, CA",33.9573684,-118.31162959999999,90047,6037238400,145409.0756357109,11874.163922731792,2251.6566357765228,2523.1683209470693,4754.795509954653,2344.54345605355,4646.963236646355,2983.5525602475063,26225.992422620013,694.6817845892894,1028.2133238041936,1823.626665740214,1100.4414625126578,2777.4376515137674,8639.64342545429,11.450686079761923,487.0040280780292,5266.080188085272,484.5221724934363,1114148.9216140648,575.4583634184104,716.7342696349453,4661.947275293225,4323.663139901594,338.28413539163085,1128.757741572372,3234.7806680444214,1142.2734603876745,358.9881924800279,514.7620476480054,15.275819525142307,1571.783195344376,439.19497524221396,1140.3575409854072,4896.210411958164,249.24717531181048,0.7377446342838758,33.60010329030252,628.7044928457269,2.5438169551956302,1584.7186666531074,35.93658981798522,10,11:23,19.49,45.382
31,AUI-10230,"8923 S Western Ave, Los Angeles, CA",33.9556072,-118.3092868,90047,6037238400,132103.12291357288,12537.142787647388,2481.99526428005,2659.943699890024,5077.606764607379,2317.597058869937,4773.674736402946,3151.221212878616,27574.402546883513,883.0451294577932,1106.6760248828132,1828.0727500442702,955.8808320180691,2822.987995831847,9227.191554908082,15.267872140313449,551.5685097939268,5459.754395998258,577.9353729605431,1030196.4566931763,631.2120777226177,823.1608328749668,4792.427971187379,4481.77366271064,310.65430847673883,1286.5193796504307,3471.7672312610152,1126.896545696063,400.3288216396857,440.00222413850497,20.759573262989047,1612.6727760898013,486.29198823745844,1142.6431603398516,5037.208802488806,263.53406608585976,0.8562793798845612,33.7436494721356,641.2454043702904,2.5868148828145725,1717.9932400906757,33.32900368009846,12,9:38,3.13,33.759
32,AUI-10234,"3145 S Vermont Ave, Los Angeles, CA",34.026238899999996,-118.29168100000001,90089,6037221900,154444.12654393425,25938.943557471393,2880.114389439782,16260.869994666984,4953.047127375145,1844.9120459894825,6762.524501694517,2778.3720499737924,155631.71597778331,1588.4776406603482,1179.5057105312974,1831.7668402154134,2162.7743102874574,14932.390786169097,10473.448016794853,49.65812450237998,4714.89088031506,9888.764014948456,1794.1649603116743,3992572.5383481295,1283.070721347877,2151.7351374271693,5123.612021430034,4387.228853881526,736.3831675485054,1115.4471039007674,6700.61045214195,597.5414571925338,982.4867530139569,1595.461726344872,12.663626255143043,1207.9168683222001,492.9447147108621,479.08824853429115,7387.732104315591,625.2076026210734,1.4910440992390306,27.596764459986936,553.3543144737039,3.087458196673887,1966.383049007566,117.40383454664007,59,101:36,189.17,328.31699999999995
33,AUI-10240,"3540 W 3rd St, Los Angeles, CA",34.0687591,-118.2931096,90020,6037211921,643054.5479420085,51592.7604207451,9537.730545515704,17895.923434958044,19363.49604238916,4795.610397882203,20358.2716503345,10695.511969150346,794337.3471773616,4227.795489765015,3669.664107845903,4589.098307218843,7871.713745504743,12195.621473386176,37364.79876830359,102.53654424444747,1658.014497003974,28538.004817608366,1683.5836631533066,8745569.92056686,5247.421673270126,5632.825868576138,18783.16821362263,16778.8304386766,2004.3377749460342,3063.520267555383,21587.198017518127,1502.3896616002005,4405.202491049883,1025.8674044024424,17.34724303771083,2731.019936639925,1071.3293582259914,669.8128798105099,22989.570524893043,2631.298874558543,0.17296029655179823,32.90009229623731,688.6451779110979,2.533486009684884,917.3426083144842,233.233531720257,107,206:19,264.46,742.586
34,AUI-10239,"19054 N Kittridge St, Los Angeles, CA",34.1902212,-118.5485848,91335,6037132502,193291.60611544922,14973.504136311953,3119.495271683402,3515.7850792144486,5976.8260098418905,2361.3977755722153,4661.819827638952,3289.3247768107435,44627.02490026325,698.6342107182026,1134.7729222834057,1418.0357910283506,1410.3769036089934,3722.395646926704,10715.475866215615,18.966999679699846,769.821754729194,6855.8984158152525,560.1717995427354,1454736.0010901724,542.4282251352898,975.154885857766,5901.4182789352635,5216.5324328561865,684.8858460790766,831.7951124384065,4682.360620231793,716.3437689110625,1077.85920703093,375.8142719058494,3.5205477356173422,1244.8571887500875,519.5899915823746,475.9965390609605,4831.268083154879,169.44825551592723,0.05447680073462657,31.54832835268396,487.76389735053215,3.091353612594026,1500.5491264157506,80.44929427321948,143,243:50,404.4,1278.258
35,AUI-10225,"23385 W Burbank Blvd, Los Angeles, CA",34.1722467,-118.6443485,91367,6037137302,174778.64826371672,5103.89961089066,971.7282995936024,679.8243760481855,2376.834439134862,1075.5124961140104,1766.2433726508748,1364.0150934653968,5514.868732558743,27.96592496399348,135.0036142759056,513.5497716517563,1089.7240617592192,1338.1925334046948,3638.754565987199,0.0,195.71122186485724,2386.898590524073,142.0458679547011,1093001.387283915,71.16994195876117,79.29999105820764,2053.5559941507827,1891.0448574989723,162.51113665181023,68.45738020689922,1427.1272496641707,174.9872595755311,649.1624071210096,131.04422674606045,4.577447417300898,590.425798931598,102.24566379877189,341.9400473187735,1815.3333424346745,49.089969783800036,-0.9179501168452521,33.531937423890064,343.9820774608567,2.885589624106698,1439.59329550113,116.97265732532688,43,75:51,47.0,367.33099999999996
36,AUI-10223,"18401-18435 Kittridge St, Los Angeles, CA",34.1902425,-118.53350149999999,91335,6037132700,152237.06386849223,12952.969033312302,2939.717770956262,2993.054417718577,5461.0931606303975,1559.1036840070624,4135.791186492373,2900.8589099729616,26079.260242152584,798.3229677593129,803.8827494097276,1278.9122112357054,1254.673258087627,3740.8007266624168,8808.586975723418,11.891513840114056,645.3992413540111,6635.356631115561,252.01077739165447,1254423.8932299886,598.596656702791,699.8087414869049,5343.099408784545,4642.907686501536,700.1917222830097,755.8585732988761,4441.930144177947,635.300822942449,1199.4613637159641,351.1408950082437,7.523405270956577,963.812217093184,362.96928790503864,383.10447944879405,4287.233583822932,151.4423973305596,-0.42402169888561303,31.853595564504694,524.6020472489527,3.1215055227360637,1466.3048568304744,81.71881793251093,9,175:42,4.34,63.56399999999999
37,AUI-10203,"6813 N Hayvenhurst Ave, Los Angeles, CA",34.166923,-118.4923732,91436,6037980024,87805.87227296058,2571.244997294946,494.5139484894074,487.3964929191217,1044.9435124358586,544.3910434505585,973.4240472516708,689.0614138095975,2148.4929313603293,58.09286280759894,75.92761639004254,171.4836013377585,667.9199667162708,577.1761283972488,1928.6840992917944,5.057568796721558,88.44161227872279,1339.946611668484,40.32661435259259,618533.5365568543,74.92140241130234,61.36873364725113,1050.4719059215124,971.737170719996,78.73473520151643,49.26298064762189,794.685291258336,118.32940937220735,332.80465303968225,92.44089258848705,1.686365409771424,324.90920794315724,26.29433537428376,154.72164950761155,1054.5151407240148,81.09109347234416,-1.2625348244582233,31.45669302270383,287.52025247096145,2.8449832245007065,788.5913502466002,168.08162979397383,29,48:48,91.64,235.361
38,AUI-10202,"6013 W Cadillac Ave, Los Angeles, CA",34.037672,-118.37471399999998,90034,6037270300,272142.7375874805,14077.837217546985,2580.0006869835183,4427.031968757483,5486.790395462761,1584.014166343221,5200.026311876854,2844.7777387520177,62570.878078054884,731.8047184201921,868.8681387029277,1630.4988091249577,1968.8546456287775,3159.4567651186117,10665.914029021456,0.0,630.0965675301375,7907.526163102332,465.26949021101507,3414203.771843808,875.2227459870902,905.7087742140302,6287.336551137041,5678.569767702404,608.7667834346361,615.6464934468349,5313.922695669356,693.3209030051354,1288.0513775907973,602.874406786638,9.356780050405595,938.4731338531296,271.44188705169364,599.7432358866241,5588.596097551805,388.569785674949,-0.09304814102633639,27.355848049960578,599.7824234534346,2.6201781049346393,857.5314902490975,228.05249568867916,12,17:23,27.07,56.278999999999996
39,AUI-10253,"587 S Hobart Blvd, Los Angeles, CA",34.0638047,-118.30550590000001,90006,6037211802,624372.6954575294,50626.72744674731,8516.124687503496,16717.57780788339,19959.265523852446,5433.759427507977,21753.419993237087,10890.734259481045,749078.2497136855,3651.6636180029577,3960.770325074853,4807.811581699005,9333.174468460273,10917.377475603902,38132.65916814251,106.65310000923357,1641.5228568250704,29065.711652471346,1705.269338608724,9008587.209080081,5904.271933189722,6100.519932564036,19264.434831410774,17616.366534130208,1648.0682972805664,2529.4905496579036,21562.504344628218,1444.7355714054117,4635.538772450411,1348.6755464660725,74.25741752123508,3232.164816639025,1230.9184307541225,752.4103828872451,24456.993417740163,2703.5734245030844,0.05666332112832206,30.899951539476298,735.7692151445079,2.3064796873317657,836.4083431614908,229.33470948090945,116,564:03,213.56,729.65
40,AUI-10215,"609 W Alpine St, Los Angeles, CA",34.063369,-118.241175,90012,6037207103,216880.41018239365,19227.559547552497,2566.245421605521,6972.409104188433,6799.104870729144,2889.8001510293966,6585.625160293621,3205.750974451211,104773.95824766351,1905.186228361824,914.6014273208558,1392.194506076241,2373.642998534701,3835.2286354571056,14976.889061161368,67.50882607302718,510.19407331816956,7701.855902580983,804.4028905173877,2678031.495302857,1671.909831455151,1902.202034023469,5115.616391754023,4447.288106714478,668.3282850395462,864.3479850815096,5386.524312513582,710.7140428662226,1083.299451684138,506.98790572022097,14.330189796818368,1587.0875743365716,894.0121349061444,267.58019587595703,6847.961703386186,262.33654309256445,0.43610710378876,29.192321696236554,552.8881112381767,2.476656833282816,1783.7771965981453,345.0032400601522,107,283:28,154.69,1086.8339999999998
41,AUI-10219,"6438 N Fulton Ave, Los Angeles, CA",34.18744,-118.42241200000001,91401,6037123520,202301.60924707502,15344.9320857344,3150.8691160571934,4030.8494267086435,6189.903650783728,1973.3098921848352,5184.515286304996,3472.2772941654616,54226.814210369295,1023.4309970518888,1004.1365827181055,1617.7612103945894,1539.1864961404128,3937.937342694566,10889.014916837901,19.963097601172787,866.5875563099675,7709.110599432504,613.7186257907376,2272151.5909697907,1032.8743225398016,1180.4547966631399,6267.423405048195,5553.315707941812,714.1076971063824,813.4179288207337,5304.450962151039,581.9567590461928,1402.8484630516848,418.76611451789256,1.0883006656971488,1165.0536786839007,473.58038213644375,458.6932600037027,5354.192907745616,169.67762144062027,0.1944698337939881,32.52057037437,501.7419026364919,2.8927775271811607,1154.5828522824208,162.71032332235387,138,611:40,748.21,1810.076
42,AUI-10242,"1109 South La Brea Ave, Los Angeles, CA",34.054634,-118.34399599999999,90019,6037216200,307187.7012662274,15359.997544935297,2324.711300687246,4195.914110964734,7053.836510802553,1785.5356224807629,6902.846079486805,3211.6086162897445,52616.430951209266,565.425219806502,707.6989332651777,1761.3562418373026,3868.365684577822,2948.58112737316,11843.70013127714,0.4500240113175731,330.82639557885364,9563.301732469428,406.1252965947746,3943871.264579145,1179.3562548933921,1100.650106720934,7364.466785067285,6808.364179246436,556.102605820848,964.7787915348422,6432.6994882447,778.127420670448,1670.0192569857109,679.1285475726428,3.3270189959262138,1361.6839712091548,169.97494816442725,684.6826443291706,7688.772170073572,785.9260905867679,-0.20174444458811552,29.22380442327875,985.392355426016,2.293093581772127,916.0073277654861,202.131649574087,71,306:51,95.27,1401.9679999999998
43,AUI-10272,"7614 N Louise Ave, Los Angeles, CA",34.2088705,-118.5096412,91406,6037131100,182603.76523430023,10450.457026349077,2156.036621437369,2381.627107170431,4520.479738652333,1392.3135590889428,3305.0473202437042,2317.1028471265527,22113.24208032225,374.9323487921944,552.3710960147997,1220.8007924955887,1156.9430829411217,2416.1988402464585,7744.736390698577,8.891212112354294,457.76943551828117,5388.674864529652,372.04210057459443,1263420.8791789366,290.67910137372075,352.63730036074526,4708.713262801057,4216.373763304195,492.33949949686166,299.79727107528674,3565.2093311782064,598.8918042144767,893.8750576308387,330.0915932006983,0.607078305432055,981.0764802700083,142.71768588386306,535.9267095568872,3399.1557772104557,94.10845696675108,-0.47899325450689156,33.3034710876849,387.83735836296523,3.162928619494501,1106.0127659021646,88.42176773144242,61,144:28,221.9,765.377
44,AUI-10260,"9866 N De Soto Ave, Los Angeles, CA",34.249545,-118.5883922,91311,6037113303,123833.87317068427,8876.565890517231,1623.4636582684793,2152.400167059255,4089.2356170996914,1011.4664480898043,3276.3676746181814,2260.649101708227,17564.070244581002,184.50412384598124,621.5310825563288,1072.9711503592348,1397.3613178566366,2660.83593697553,6013.893097089848,24.409373955349675,389.7910616260208,4797.724290268508,467.7012160642553,708680.3193850542,551.4856087429466,409.42255593952285,4035.2821289372882,3578.248966929688,457.03316200760037,411.36360141278874,3530.4950155050583,381.6201791976727,510.1248583527485,367.7519004163686,7.732336796659975,807.5128607301574,100.40306456876644,389.4549841484862,3324.067465561095,47.699790942913594,-0.3080787741918189,29.867992160379274,498.13716113267964,2.815343406374777,1418.9298330626712,29.608098337512473,35,60:03,83.36,383.12199999999996
45,AUI-10258,"11118 S Main St, Los Angeles, CA",33.934146000000005,-118.2737655,90061,6037241110,162824.932142566,19658.488082594733,6017.735386804333,5734.005851114795,6510.169813462236,1396.5770312133745,4953.677390123617,3766.548448247663,72807.76423359412,1903.2390320984764,1488.5323891252413,1192.3525448242424,369.5534240756582,5941.0807019578415,12757.266574956564,105.92619502323522,1313.8902045150512,7544.752439512111,639.1945159370508,1455307.6692300239,695.0148054396585,1280.8221052639428,6319.160394956705,5560.903794018941,758.2566009377615,2222.5900743697143,5884.674288851819,613.5967813017545,832.4300839787426,202.9209499131477,11.130335466646589,1139.054222229043,707.6531588786326,304.35241340019115,5158.106691894486,204.4293017708684,1.2920261807213749,33.80335103111957,292.69426750548706,3.948844561896318,1526.071867794191,16.13806929529526,20,48:52,21.92,162.30100000000002
46,AUI-10222,"3840 S Western Ave, Los Angeles, CA",34.016127000000004,-118.30875690000002,90062,6037231300,200790.06920355625,23777.54508140105,5604.685206158302,6693.429179865442,9067.584100730646,2411.8465946466627,6923.328589973371,4858.770470535442,96412.85975173926,2501.695591893461,1503.3387199856381,1896.8023817409792,1021.4918963532936,6124.047414514092,16535.367696511246,23.851386751661146,1003.613948656393,11353.530677467303,830.0390771930814,2133626.28175124,981.3624030673034,1595.052631318998,8643.026020902482,7393.4997673116895,1249.5262535907914,1772.387228389811,7900.656914647095,978.8513681804544,1874.5435617131004,570.5325570976619,28.946275828992423,1718.46229527842,735.8413733453212,764.0894666970459,7236.700927282887,313.3723373095149,0.5708329035033465,36.86083319556027,442.595468666952,3.4541287082099785,1416.076574058516,51.278727921174756,13,16:56,33.95,97.76799999999999
47,AUI-10209,"11730 National Blvd, Los Angeles, CA",34.02189370000001,-118.4394675,90064,6037271500,249918.1592945294,10913.94805727083,1875.1950529855621,2993.822010174892,4174.674470732853,1870.2565233775229,4803.702017091363,2531.619654910221,26227.158776654596,260.04775205462124,211.1446492928217,1016.6720897821634,3315.8375259617574,2450.7449279624925,8032.541170686335,0.0,308.2257535223366,5981.994263772082,226.44606770196825,3211081.51737848,448.7598585238897,640.3550353287941,4635.578497614636,4273.768033862763,361.8104637518728,345.6378532751716,3318.537076119322,742.7141418311955,1334.7358285837327,565.1879296530008,20.819287584830626,1184.279965136736,39.59951248723767,495.02946510392945,5098.809389531915,295.1073724405512,-0.5118301743995891,25.982221226230212,908.4835690312126,2.244056501389733,1152.5383489478168,279.8313821833108,39,95:12,170.65,355.88
48,AUI-10210,"11667 W Santa Monica Blvd, Los Angeles, CA",34.044140999999996,-118.45542900000001,90025,6037267501,500716.2366579857,26479.872814721504,2612.145126725483,12348.823491975487,8895.992301031345,2622.911894989191,12525.504357054195,4406.560332391925,173616.34389310662,808.1690726281165,905.0236508480075,2321.872364714547,8490.439268863523,5001.805695198601,20588.133473180016,46.50430573464048,416.04437599646565,17377.124600295578,1006.9080842796361,4728659.297491335,2595.2740730339965,2384.8621280757475,12544.436233998744,11427.00848830619,1117.4277456925508,545.9228248287603,11946.655437196889,1738.1221520670429,2454.2941095092965,1228.0529015223478,10.0,1732.0992957404064,361.36176646778796,699.7954657860109,12962.173292476733,436.6689354225415,0.615230741327277,25.85143572488245,1125.7624229159992,2.2184652117890473,908.5095465192873,352.89670351714597,77,187:31,79.35,938.178
49,AUI-10213,"10478 W Wilshire Blvd, Los Angeles, CA",34.0647503,-118.4310256,90024-2613,6037265700,384359.19044967653,13916.400220580166,1734.3609980432238,4759.586284346797,4200.237500160833,3222.2154380293123,5973.4301025969435,2573.7281022513444,60833.325440505156,134.65278272190514,502.5369995334405,990.2162028326358,4346.024117508961,4579.922152815476,9081.392853727064,0.0,1293.230841163573,6346.469227342028,415.7971618991485,5819616.2635877505,593.0844329071792,983.098321830822,4400.025557627374,4052.0202655326084,348.00529209476537,229.84348466493995,3169.4406879470152,865.4048298695259,1521.4305678881205,771.6698829774065,18.523258659959527,1937.944733601506,171.6508119986911,681.9878926761343,7122.184600092709,1148.7544974957661,-0.25074963929994465,23.34009212756134,910.8654070663761,2.0265783510881064,1538.4466061840672,353.43335278805034,81,210:05,219.77,917.1489999999999
50,AUI-10211,"8334 Lincoln Blvd, Los Angeles, CA",33.9618772,-118.42080790000001,90293,6037276500,225972.93881993805,11212.544048725174,1186.9420634056803,5839.2856849907985,3033.859301664346,1152.4569986643505,3658.040381436369,1676.2548725470958,25450.358104969233,23.868634329152847,281.40375394713726,1008.2472623254349,2344.5207308346435,5157.262629104232,5875.534134554335,0.0,2143.494505301952,5948.623510431703,392.25858509902673,2097294.815761291,343.03673592730036,638.8891097580553,4111.661209211988,3815.6015459713467,296.05966324064156,135.69567389996038,3616.8736873572802,595.4174506840058,711.3109070161947,980.6416569230162,44.37980845120596,678.4181659971943,70.37041827959627,424.9564278419039,3977.8592847182294,319.8189032818609,-0.377179068747628,24.746911181804265,746.6967834889285,2.4018234227898683,1534.5111885934953,97.98305782054224,67,156:46,154.54,731.4939999999999
51,AUI-10221,"12159 W Olympic Blvd, Los Angeles, CA",34.032711,-118.45502309999999,90064,6037267600,245113.18200701426,13555.12650496353,2048.9729515448703,5077.688831465096,4893.218307179665,1535.2464147738976,5808.954124250847,2481.1378531411815,49829.222494942784,485.646929325888,615.7896104485866,1216.294549268976,3491.2230352073966,3178.3937088529588,9808.613485879652,23.64663044096848,356.15608621048466,7952.339490141707,375.3241346734304,2756015.719612602,949.9684330402,861.1682291851079,5768.707986563217,5304.2116179805535,464.49636858266484,513.4345957668879,5373.71546069154,715.7751278102475,1338.8679226107724,521.6876980954253,2.293280933720733,1026.0674896411358,177.45044348002025,466.35146210018775,6091.280100008826,282.32597575797894,-0.04340883293403606,23.550474101141177,1045.8928115864983,2.321641033473619,1210.6106649681483,337.3636233563943,13,19:23,29.39,101.93799999999999
