,Geo_FIPS,Geo_TRACT,concentrated_disadvantage,commute_time,median_household_income,total_population,pop_below_18,pop_between_18_34,pop_between_34_65,pop_over_65,cars_per_home
0,06037101110,101110,0.25342064170119183,34.0,53077.0,4314,878,965,1721,750,0.6206185567010309
1,06037101122,101122,-0.8273902661600727,41.0,88953.0,3239,393,823,1479,544,0.9313593539703903
2,06037101210,101210,0.5509292959516223,28.0,32119.0,6052,1369,1461,2663,559,0.23182346109175378
3,06037101220,101220,-0.13476839107873534,30.0,41728.0,3497,726,764,1434,573,0.42418516769012754
4,06037101300,101300,-0.8112846898828054,36.0,86914.0,4297,518,926,2056,797,1.1273408239700375
5,06037101400,101400,-0.3401451186574605,35.0,71125.0,3851,669,886,1671,625,0.6114918292040064
6,06037102103,102103,-0.2112839815274666,27.0,76333.0,1771,308,324,836,303,0.720855614973262
7,06037102104,102104,-0.17865813655278281,30.0,70754.0,3554,511,897,1488,658,0.7088145896656535
8,06037102105,102105,-0.28005166795213765,25.0,52132.0,1857,354,361,1004,138,0.7757009345794392
9,06037102107,102107,-0.7066445488120425,31.0,106037.0,4333,683,898,2038,714,1.1615853658536586
10,06037103101,103101,-0.7096446899392529,36.0,89211.0,2597,494,554,1149,400,1.071360608943863
11,06037103102,103102,-0.20025531082530337,36.0,74631.0,4456,690,889,2112,765,0.9511297950604309
12,06037103200,103200,-0.6229163007978524,34.0,71346.0,6726,1069,1297,2800,1560,0.7791371538956857
13,06037103300,103300,-0.9292051078361822,35.0,93207.0,3549,563,515,1692,779,1.6737438075017692
14,06037103400,103400,-0.4657980917556636,29.0,81618.0,6662,1120,1444,2867,1231,0.966258584652135
15,06037104103,104103,-0.6688716572065097,28.0,86989.0,3647,740,954,1528,425,1.635532994923858
16,06037104105,104105,0.39277446547679984,32.0,52616.0,6190,1552,1692,2324,622,0.5332502078137988
17,06037104108,104108,0.5737650823396363,33.0,50259.0,5420,1369,1585,1930,536,0.7227456258411844
18,06037104124,104124,-0.7843568841841408,37.0,84250.0,4189,923,1062,1642,562,0.8061016949152542
19,06037104201,104201,0.5688637508334868,33.0,51563.0,4424,1100,1282,1608,434,1.808130081300813
20,06037104203,104203,0.39515062494278796,33.0,46406.0,5541,1731,1204,2217,389,1.4620181405895691
21,06037104204,104204,-0.26025883858526544,33.0,63333.0,3562,751,1000,1457,354,1.3852376137512639
22,06037104310,104310,-0.5862032558983108,29.0,69904.0,5313,1669,1400,1783,461,2.25044404973357
23,06037104320,104320,0.32649822689788893,28.0,52895.0,5599,1274,1844,1891,590,0.9076112972714218
24,06037104401,104401,0.08417512009916983,28.0,69965.0,3452,941,913,1242,356,1.4525316455696202
25,06037104403,104403,0.08387559915020244,27.0,55398.0,3279,757,913,1191,418,1.5228310502283104
26,06037104404,104404,0.4426285733459304,27.0,55341.0,3128,950,871,1042,265,1.298019801980198
27,06037104500,104500,0.057720660151780456,24.0,60139.0,2950,601,920,1034,395,1.8125819134993446
28,06037104610,104610,0.20786368135872973,29.0,60320.0,3504,911,966,1300,327,1.3330029732408326
29,06037104620,104620,-0.37084456360585283,25.0,62014.0,3684,908,1073,1341,362,1.564484126984127
30,06037104701,104701,1.9380790672531716,30.0,32036.0,4325,1505,1206,1302,312,0.47437425506555425
31,06037104703,104703,0.5113571807966474,24.0,39181.0,2311,803,601,739,168,0.8724696356275303
32,06037104704,104704,0.5215081807051171,33.0,48581.0,4331,1261,1152,1549,369,1.102642901044868
33,06037104810,104810,-0.042698998100030305,27.0,74145.0,5789,1366,1387,2477,559,1.9941733430444282
34,06037104821,104821,0.5350413860830474,27.0,68750.0,3361,908,1008,1184,261,0.9990645463049579
35,06037104822,104822,0.42990124660053664,27.0,55500.0,2748,761,676,1096,215,0.7264529058116233
36,06037106010,106010,-0.44061781833606317,29.0,71806.0,3108,753,552,1345,458,1.1783333333333332
37,06037106020,106020,-0.6773413563875162,34.0,75038.0,5807,1155,1505,2419,728,2.0605187319884726
38,06037106111,106111,-0.6821744113653715,35.0,93198.0,4482,904,989,1928,661,1.4150943396226414
39,06037106112,106112,-0.8602925346781481,33.0,90875.0,5885,1666,1385,2118,716,1.7988059701492538
40,06037106113,106113,-0.9667368261536871,33.0,85156.0,3962,920,856,1530,656,1.2204861111111112
41,06037106114,106114,0.12144380382452108,30.0,54363.0,6410,2112,1773,2123,402,0.6548387096774193
42,06037106403,106403,-0.5254025556144235,28.0,62015.0,3431,803,964,1276,388,1.5791173304628634
43,06037106405,106405,0.028653747979708058,29.0,57807.0,4813,1294,1119,2009,391,0.7432638535841383
44,06037106406,106406,-0.682939600143673,34.0,77454.0,5860,1503,1355,2275,727,1.3999032882011606
45,06037106407,106407,0.2919254258227863,43.0,37452.0,3272,984,805,1006,477,0.2841634738186462
46,06037106408,106408,0.04580581265747709,28.0,49464.0,3817,1180,1198,1273,166,0.640581330352152
47,06037106510,106510,-0.8361951370590566,37.0,91983.0,5347,1477,923,2431,516,0.9611111111111111
48,06037106520,106520,-0.8750922694895789,31.0,63594.0,5879,1459,1752,1929,739,1.5932892730045756
49,06037106603,106603,-1.098760784943438,33.0,114688.0,3222,697,621,1288,616,1.6030741410488245
50,06037106604,106604,0.037296934791654246,28.0,58028.0,5143,1516,1183,1795,649,0.9185441941074524
51,06037106641,106641,-0.90424818316221,38.0,108333.0,2352,442,393,1011,506,1.1
52,06037106642,106642,-0.4722527037300141,38.0,106179.0,3016,629,526,1240,621,1.2564814814814815
53,06037106643,106643,-1.0157884851178556,37.0,151875.0,4599,830,1012,1895,862,1.8848167539267016
54,06037106645,106645,-0.8206684911764839,37.0,110946.0,3491,622,628,1442,799,1.3993660855784469
55,06037106646,106646,-0.8032626977196,32.0,105750.0,3439,617,634,1419,769,1.1784037558685445
56,06037106648,106648,-0.5021810557240912,27.0,65278.0,4569,1435,1136,1637,361,1.0261312938177183
57,06037106649,106649,-0.38550527248580746,31.0,82841.0,2599,621,573,1083,322,1.5087108013937283
58,06037107010,107010,-0.3504177754924711,32.0,56375.0,3093,760,890,1212,231,1.332618025751073
59,06037107020,107020,-0.7053743410908828,39.0,81935.0,5442,1562,1416,2108,356,1.2233189389265886
60,06037108101,108101,-0.8835209617535197,34.0,141893.0,2417,387,499,1075,456,1.1731409544950056
61,06037108102,108102,-0.6747284072689247,38.0,95592.0,3677,740,430,1569,938,1.024
62,06037108103,108103,-1.5053941694703683,35.0,159643.0,3153,523,459,1377,794,1.4207369323050556
63,06037108104,108104,-1.0571712973322471,43.0,130714.0,1922,439,349,721,413,1.2774294670846396
64,06037108201,108201,-1.2414189193359724,38.0,125000.0,5501,1225,706,2727,843,1.0052910052910053
65,06037108202,108202,-0.7924022755507256,40.0,108304.0,7561,1730,919,3308,1604,0.5782908704883227
66,06037109100,109100,-0.3109107531128028,28.0,59792.0,2738,524,553,935,726,1.3199588477366255
67,06037109200,109200,-1.0129179219490514,34.0,112250.0,2995,661,744,1318,272,1.6216450216450216
68,06037109300,109300,-0.385908286727617,34.0,84919.0,3247,649,706,1454,438,1.445438282647585
69,06037109400,109400,-0.7202763359105542,35.0,77273.0,3959,831,996,1582,550,1.454954954954955
70,06037109500,109500,-0.35597732884689004,27.0,44118.0,4821,1447,1280,1341,753,1.0454237288135593
71,06037109601,109601,-0.3141374350013644,30.0,92545.0,4938,1071,1156,2087,624,1.4956228956228956
72,06037109603,109603,0.4259641488342075,31.0,53750.0,4476,976,975,1880,645,0.9554700384826827
73,06037109604,109604,-0.3053458380900226,27.0,88000.0,3088,701,906,1135,346,1.1961678832116789
74,06037109700,109700,-0.3626149965698683,28.0,98605.0,4568,1009,1112,1860,587,1.2610103626943006
75,06037109800,109800,-0.5679409680893217,29.0,96422.0,5398,1239,1312,2083,764,1.448467966573816
76,06037111100,111100,-0.4422268811591746,32.0,86683.0,3128,592,694,1410,432,1.3368055555555556
77,06037111201,111201,-0.6775470288011233,33.0,85034.0,3485,757,603,1504,621,1.0789473684210527
78,06037111202,111202,-0.6047326909669981,30.0,80521.0,5329,1152,1099,2260,818,1.0986629783310282
79,06037111204,111204,-1.226864836228791,34.0,150192.0,6153,1152,1100,2468,1433,1.604197169350903
80,06037111205,111205,-0.6873584020384471,34.0,76968.0,4064,931,1070,1482,581,0.7445708376421923
81,06037111206,111206,-0.8991092144107897,37.0,114861.0,4382,881,668,1934,899,1.3520621637776449
82,06037111301,111301,-0.5430593584729162,33.0,68456.0,7151,1726,1581,3014,830,0.41973094170403585
83,06037111302,111302,-0.07386261496558222,38.0,66850.0,5325,959,1485,1971,910,0.684967815221507
84,06037111400,111400,-0.6867230137254718,31.0,59875.0,8066,1161,2127,3155,1623,0.49312714776632305
85,06037113101,113101,-0.7174313498704399,34.0,105781.0,3699,613,718,1529,839,1.3874074074074074
86,06037113102,113102,-0.9164925084906186,34.0,138333.0,2928,382,569,1288,689,1.5725413826679648
87,06037113211,113211,-0.7056209127061541,34.0,93009.0,3929,712,546,1686,985,0.5639257294429708
88,06037113212,113212,-0.5928816579971901,34.0,79009.0,3272,563,647,1411,651,1.2436412315930387
89,06037113213,113213,-0.9945766746573578,34.0,84274.0,5059,932,1190,2181,756,0.7350171232876712
90,06037113231,113231,-0.7485972682927924,33.0,105208.0,2424,534,407,1011,472,1.005952380952381
91,06037113232,113232,-1.250543568744135,33.0,112105.0,4358,795,512,1975,1076,1.0276381909547738
92,06037113233,113233,0.5427233735826782,28.0,47500.0,7624,1626,2524,2790,684,0.4427012278308322
93,06037113234,113234,0.09401534960342234,33.0,56375.0,4818,1215,1070,1768,765,0.5287707061900611
94,06037113235,113235,-0.5235286266238766,36.0,88750.0,1834,428,324,848,234,0.5896328293736501
95,06037113237,113237,-0.13808909592146043,36.0,82821.0,4145,831,714,1674,926,0.878419452887538
96,06037113301,113301,-0.6907491338419139,32.0,66500.0,2960,638,700,1013,609,0.8015776699029126
97,06037113303,113303,-0.40870958109014444,29.0,83971.0,4307,889,768,1826,824,0.9339320076972418
98,06037113321,113321,0.059629408443149345,29.0,68904.0,6420,1163,1769,3025,463,0.352041980378736
99,06037113322,113322,-0.7572890436699573,33.0,93795.0,4284,653,663,2030,938,1.0066305003013865
100,06037113401,113401,-0.7657902124836049,30.0,84923.0,6284,1154,1655,2477,998,1.0951417004048583
101,06037113421,113421,0.21249191805739692,29.0,61228.0,6810,1629,2102,2399,680,0.5301759133964817
102,06037113422,113422,-0.5100968904245817,32.0,74262.0,6385,1188,1540,2836,821,0.7842546063651591
103,06037115101,115101,-0.948641078352352,30.0,138750.0,5060,949,820,2187,1104,1.3582175925925926
104,06037115103,115103,1.5204320927611223,18.0,41818.0,3393,76,3200,106,11,0.8
105,06037115104,115104,0.344980400363999,28.0,51094.0,4752,581,2409,1202,560,0.413023816701839
106,06037115201,115201,-0.251629561451947,25.0,63768.0,6909,841,2933,2405,730,0.5949529512403764
107,06037115202,115202,-0.41389092868473804,31.0,61202.0,5328,858,1917,2021,532,0.8707124010554089
108,06037115301,115301,-0.6909093486054918,31.0,94615.0,4600,958,654,2006,982,0.7923728813559322
109,06037115302,115302,0.18951434441745935,29.0,46544.0,4132,1086,1211,1482,353,0.6657191586128482
110,06037115401,115401,-0.6110583426372481,31.0,61483.0,6219,1597,1358,2647,617,0.6174794173527549
111,06037115403,115403,-0.3218756312536114,34.0,52500.0,3722,945,1026,1406,345,0.7247058823529412
112,06037115404,115404,-0.43555586269749413,26.0,63659.0,2926,573,895,1084,374,0.8931799506984388
113,06037117101,117101,-0.07894836328582125,31.0,79005.0,5115,1118,1382,2266,349,0.864297253634895
114,06037117102,117102,-0.5358180712229319,33.0,62643.0,2839,646,732,1130,331,1.262488646684832
115,06037117201,117201,-0.03321839736943778,28.0,55750.0,4785,1433,1182,1549,621,0.6907571288102261
116,06037117202,117202,-0.8610640802876134,35.0,79464.0,2577,552,539,929,557,1.3369330453563715
117,06037117301,117301,-0.19048982915412013,37.0,95391.0,4005,774,880,1731,620,1.3127600554785022
118,06037117302,117302,-0.12045155594583243,34.0,95303.0,5335,1239,943,2217,936,0.7518939393939394
119,06037117303,117303,-0.6883462918767774,35.0,81517.0,3578,752,740,1513,573,1.4880546075085324
120,06037117404,117404,0.2768284471572397,31.0,85448.0,4729,904,1240,2100,485,1.4750420639371846
121,06037117405,117405,1.003798790610166,27.0,36582.0,3723,1189,1284,1164,86,0.22141560798548093
122,06037117407,117407,0.6273930225858577,33.0,28512.0,4064,1526,1057,1368,113,0.24107604759441284
123,06037117408,117408,1.6606307928269275,31.0,34630.0,3333,1147,872,1172,142,0.40115163147792704
124,06037117510,117510,1.0189198047597177,36.0,42432.0,4340,1670,1210,1248,212,0.5578890683898762
125,06037117520,117520,1.150171585405374,31.0,37375.0,4133,1250,1333,1350,200,0.3907628437986507
126,06037117530,117530,1.0520599346217858,38.0,51875.0,6864,2005,2297,2123,439,0.8190279214064116
127,06037119001,119001,-0.6005115652631642,36.0,76932.0,4329,1037,1169,1584,539,1.7459366980325064
128,06037119002,119002,-0.41298524777702944,31.0,79846.0,8052,1853,2389,2884,926,1.8600275355667737
129,06037119201,119201,0.044073278829177165,30.0,74012.0,4289,1086,1272,1468,463,1.8279569892473118
130,06037119202,119202,-0.5421318264633106,30.0,64196.0,4723,1063,1316,1780,564,1.2684766214177978
131,06037119310,119310,0.29727739761171523,34.0,47049.0,4085,837,988,1699,561,0.8026809651474531
132,06037119320,119320,0.41432304541217246,34.0,63375.0,4761,1288,1469,1673,331,0.6406174626145683
133,06037119340,119340,1.314600944640016,33.0,29891.0,4032,1446,1216,1245,125,0.22379032258064516
134,06037119341,119341,-0.1863077578986755,35.0,47778.0,2877,528,797,1110,442,0.6164179104477612
135,06037119342,119342,0.6349864077819687,34.0,52083.0,3092,898,857,1137,200,1.0247524752475248
136,06037119400,119400,-0.14086367174464565,31.0,81711.0,5426,1129,1523,2205,569,1.960812772133527
137,06037119700,119700,-0.9481557902928843,29.0,79986.0,5076,1114,1033,2197,732,1.387328543435663
138,06037119800,119800,-0.6707320278928619,31.0,74906.0,6130,1169,1975,2334,652,1.5315614617940199
139,06037119900,119900,-0.4886791775666762,31.0,74183.0,4998,1093,1254,2033,618,1.4356087262491204
140,06037120010,120010,0.196354359178036,34.0,50500.0,2701,642,801,1009,249,1.1869767441860466
141,06037120020,120020,0.5909926535872673,26.0,32551.0,3853,888,1069,1565,331,0.4630518234165067
142,06037120030,120030,0.7339127267577124,29.0,27162.0,2683,775,690,975,243,0.24912033779028853
143,06037120103,120103,1.1241249273021319,30.0,28073.0,3399,1215,944,1104,136,0.2746305418719212
144,06037120104,120104,0.09043166215673737,34.0,36375.0,2236,514,695,851,176,0.1330150068212824
145,06037120105,120105,0.3878202183439238,33.0,32202.0,2872,766,563,1101,442,0.7478491065519524
146,06037120106,120106,0.9150362443405735,37.0,31897.0,4663,1551,1176,1659,277,0.2002694207453974
147,06037120107,120107,1.2816182331157617,32.0,27986.0,3703,1389,853,1319,142,0.09560975609756098
148,06037120108,120108,0.8236943981611631,32.0,36707.0,4754,1205,1274,1874,401,0.2994858611825193
149,06037120300,120300,-0.32805322711050205,31.0,67241.0,5190,992,1358,2215,625,1.426383981154299
150,06037120400,120400,0.16373107965723752,27.0,51554.0,6664,1339,1919,2592,814,0.7493012856344327
151,06037121010,121010,-0.01516712904306261,35.0,64135.0,4901,1064,1318,1830,689,1.0874617737003058
152,06037121020,121020,-0.2035696557564779,31.0,50685.0,3617,723,1120,1469,305,0.9349544072948328
153,06037121101,121101,0.5489020367393266,30.0,50833.0,2900,683,848,1175,194,0.6671280276816609
154,06037121102,121102,-0.35684242943530275,29.0,46628.0,2724,575,602,1105,442,0.9963669391462306
155,06037121210,121210,-0.2639047138249877,33.0,62109.0,3066,617,710,1176,563,1.2723048327137547
156,06037121221,121221,-0.13552407580706066,28.0,60278.0,2402,481,701,949,271,1.645658263305322
157,06037121222,121222,-0.018108109003918328,30.0,48883.0,5378,1646,1630,1757,345,0.7259941804073715
158,06037121600,121600,-0.7509944750421589,36.0,78750.0,2542,346,595,1164,437,1.1201923076923077
159,06037121801,121801,0.6162032258299023,33.0,34628.0,2999,628,798,1245,328,0.33473684210526317
160,06037121802,121802,-0.6801332058183708,34.0,64293.0,3249,699,881,1284,385,1.5232690124858115
161,06037121900,121900,0.7557738727346808,30.0,52708.0,3657,679,1144,1373,461,1.5601816805450417
162,06037122000,122000,-0.27339478716763266,28.0,72715.0,6287,1168,1735,2475,909,1.2987012987012987
163,06037122120,122120,0.22458538252761692,27.0,54722.0,4616,1101,1330,1724,461,0.9627289955780164
164,06037122121,122121,0.06442080270004802,28.0,49318.0,2593,484,777,994,338,1.0558659217877095
165,06037122122,122122,-0.09376770612439762,26.0,40156.0,2652,736,782,908,226,0.739961759082218
166,06037122200,122200,-0.03770541910947364,30.0,58818.0,3739,974,914,1516,335,1.2034149962880476
167,06037122410,122410,1.0214529322352033,31.0,31397.0,3588,899,1122,1208,359,0.3629380700912146
168,06037122420,122420,0.07356750698592353,30.0,42000.0,4381,1008,1213,1874,286,0.6611570247933884
169,06037123010,123010,0.2146812127825626,34.0,32768.0,3959,1122,1051,1395,391,0.6630743051616562
170,06037123020,123020,0.07382852024644523,32.0,51042.0,3343,785,971,1253,334,1.2548330404217927
171,06037123103,123103,0.6584978392660892,29.0,45000.0,3883,903,1088,1417,475,0.4338403041825095
172,06037123104,123104,-0.01862861463568976,25.0,43012.0,4537,1155,1080,1727,575,0.48167155425219943
173,06037123203,123203,0.42298963140616136,28.0,39454.0,3880,1066,1123,1456,235,0.3412366341236634
174,06037123204,123204,0.1587292163533448,30.0,39970.0,3004,652,984,1204,164,0.3155021834061135
175,06037123205,123205,-0.023724962481661782,30.0,46295.0,2615,604,781,1048,182,0.5603197674418605
176,06037123206,123206,0.2419010358370089,31.0,34458.0,2638,579,700,1136,223,0.4520547945205479
177,06037123301,123301,0.2903482846329856,35.0,60144.0,4356,622,1538,1663,533,0.6932616783794957
178,06037123303,123303,0.7511465791324092,31.0,40700.0,2987,535,895,1117,440,0.6076826196473551
179,06037123304,123304,0.6613528780403473,30.0,37935.0,4348,1017,984,1554,793,0.3430560159098442
180,06037123410,123410,0.15142417656803941,30.0,52500.0,4249,895,1170,1698,486,0.3423633815973844
181,06037123420,123420,0.3931168246700223,30.0,43290.0,4359,1007,1154,1731,467,0.6182978723404255
182,06037123510,123510,0.6360916662885698,34.0,47292.0,4913,989,1321,1920,683,0.6755587599134824
183,06037123520,123520,0.22880834814828802,32.0,53098.0,2888,737,821,1055,275,0.49174443646805455
184,06037123601,123601,0.18886758117236058,31.0,54283.0,4741,778,1156,2030,777,0.3741648106904232
185,06037123602,123602,-0.15377264563405604,35.0,55641.0,3664,587,886,1610,581,0.5121092029942756
186,06037123700,123700,-0.49259564773762354,31.0,66726.0,4338,838,876,1929,695,0.5225269343780607
187,06037123800,123800,-0.03987771406870816,34.0,63333.0,6150,1080,1624,2667,779,0.3705391040242976
188,06037123901,123901,-0.05750415605355159,33.0,50132.0,4374,1087,1006,1879,402,0.27809965237543455
189,06037123902,123902,0.16391792917861733,33.0,65977.0,2499,423,548,1187,341,0.3903243540406817
190,06037124000,124000,0.4625438214769731,28.0,84201.0,5131,953,1362,1975,841,0.5410539215686274
191,06037124102,124102,0.22252711506655332,30.0,46723.0,3542,643,1264,1330,305,0.17414141414141415
192,06037124103,124103,-0.1688739412586413,24.0,41702.0,1983,481,604,653,245,0.7306532663316583
193,06037124104,124104,0.09379560526810651,32.0,39083.0,2444,524,868,876,176,0.3971861471861472
194,06037124105,124105,-0.05265745563865326,31.0,44177.0,2462,509,865,912,176,0.17475160724722386
195,06037124201,124201,-0.038748530961385086,33.0,52917.0,3435,618,806,1580,431,0.4227733934611049
196,06037124203,124203,-0.040960967031850426,31.0,48750.0,2537,339,872,1051,275,0.6384558277654045
197,06037124204,124204,0.9369149910553697,30.0,48041.0,2152,229,722,992,209,0.11364934323243861
198,06037124300,124300,0.18756760786879184,34.0,42643.0,3026,477,985,1170,394,0.24988078206962328
199,06037124400,124400,-0.16645643615423336,31.0,75670.0,4690,1095,1207,1653,735,0.3595902507947722
200,06037124500,124500,-0.3831401605358965,32.0,91667.0,3057,679,724,1342,312,0.4823982398239824
201,06037124600,124600,-0.2588989345286384,28.0,71750.0,3031,390,826,1371,444,0.47392290249433106
202,06037124700,124700,-0.6548557799751407,33.0,90795.0,5697,895,1524,2435,843,0.45409429280397023
203,06037124902,124902,0.86163480665572,33.0,34572.0,2654,391,787,911,565,0.04445210199862164
204,06037124903,124903,0.9211615768834451,27.0,56223.0,3587,344,1211,1522,510,0.34723195515066574
205,06037125100,125100,0.5827893096894843,27.0,66134.0,6044,1050,1854,2336,804,0.34000408413314276
206,06037125200,125200,0.6914851015201463,33.0,64219.0,3623,708,817,1794,304,0.22252217508677208
207,06037125310,125310,0.30520341796600764,28.0,53022.0,4761,740,1695,1902,424,0.3247696174253002
208,06037125320,125320,0.20589764669868554,29.0,34681.0,5379,326,2681,1597,775,0.20930232558139536
209,06037125401,125401,-0.04515285305478871,37.0,59824.0,4729,289,2731,1453,256,0.2018575851393189
210,06037125402,125402,-0.09594938588070143,27.0,66546.0,4676,456,1879,2054,287,0.23255813953488372
211,06037125501,125501,0.22592765026352712,33.0,47227.0,3127,349,1290,1308,180,0.2662860980523841
212,06037125502,125502,0.6155064498549181,30.0,65919.0,3457,365,1192,1464,436,0.1852922286448298
213,06037125600,125600,0.2486271710291963,34.0,81357.0,2795,562,443,1325,465,0.3633276740237691
214,06037127102,127102,0.7100281245143695,31.0,43579.0,5663,1197,1856,2294,316,0.4713235294117647
215,06037127103,127103,0.9167886465031918,30.0,42477.0,3187,1002,839,1046,300,0.3893360160965795
216,06037127104,127104,0.1636642400291026,35.0,39931.0,3588,885,978,1376,349,0.38461538461538464
217,06037127210,127210,0.5597270476944765,32.0,51658.0,5714,1479,1599,2104,532,0.28885350318471337
218,06037127220,127220,0.8919442752393832,33.0,40665.0,5005,1009,1377,2091,528,0.3154499151103565
219,06037127300,127300,-0.41475426297063417,38.0,53476.0,3731,724,846,1676,485,0.484073575594437
220,06037127400,127400,0.057101535699511735,29.0,48193.0,6673,1797,1709,2811,356,0.6130622304374614
221,06037127520,127520,0.6551727432481509,32.0,29842.0,4544,1331,1180,1613,420,0.15904139433551198
222,06037127603,127603,1.165231084708694,30.0,40731.0,3154,1067,786,1005,296,0.454178674351585
223,06037127604,127604,0.2723935700998975,34.0,41753.0,3093,692,919,1047,435,0.3271428571428571
224,06037127605,127605,1.0706167465670522,37.0,41701.0,3998,1300,1248,1329,121,0.3575178997613365
225,06037127606,127606,0.07188605502885381,32.0,62736.0,3499,809,817,1511,362,0.47558386411889597
226,06037127711,127711,0.27288021574978627,29.0,63650.0,3451,802,907,1463,279,0.5391487125591172
227,06037127712,127712,-0.16548899340742046,37.0,39333.0,3669,803,1218,1416,232,0.21272855133614627
228,06037127803,127803,0.6089078645669026,32.0,36269.0,4675,1281,1197,1528,669,0.22826086956521738
229,06037127804,127804,0.32047222500334616,32.0,50564.0,4450,1006,1281,1766,397,0.4069935111751983
230,06037127805,127805,0.3611935244058064,36.0,43135.0,3785,841,1114,1270,560,0.23845428840716307
231,06037127806,127806,0.4732057453877719,33.0,36633.0,3253,774,910,1276,293,0.14733969986357434
232,06037127910,127910,0.4411666020255382,34.0,41083.0,4960,1158,1477,1794,531,0.2807720320466133
233,06037127920,127920,0.35931657955619156,31.0,54038.0,4633,1234,1223,1841,335,0.7084683017121703
234,06037128101,128101,0.3137844702637378,39.0,57313.0,3715,738,1015,1592,370,0.46654275092936803
235,06037128102,128102,0.3613417243777109,38.0,45517.0,4976,1247,1383,2077,269,0.28130738156445095
236,06037128210,128210,1.519516132261813,33.0,31223.0,5247,1541,1509,1938,259,0.2859520639147803
237,06037128220,128220,0.19393014799697,36.0,38910.0,3106,639,1034,1138,295,0.3465250965250965
238,06037128302,128302,0.027803620705253163,34.0,45508.0,4832,1133,1335,2016,348,0.5203101920236337
239,06037128303,128303,1.15711301976076,39.0,38243.0,3650,1097,1089,1302,162,0.29491833030852993
240,06037128400,128400,-0.6009583451607463,33.0,75000.0,4265,883,955,1935,492,0.5131115459882584
241,06037128500,128500,-0.06993467271442938,30.0,64676.0,4123,666,1023,1861,573,0.17913148371531967
242,06037128601,128601,0.6091988609673676,32.0,44963.0,4526,999,1172,2010,345,0.36782752902155885
243,06037128602,128602,-0.44789153239577784,32.0,85670.0,3910,864,1153,1362,531,0.9654012493993273
244,06037128702,128702,-0.20559352243459666,30.0,74120.0,6026,819,1675,2491,1041,0.27088830255057167
245,06037128801,128801,0.0050392600495917095,32.0,61821.0,3425,378,1191,1375,481,0.1021875
246,06037128802,128802,-0.4201152102551278,34.0,88375.0,4959,1019,1157,2047,736,0.33848847388386344
247,06037128910,128910,0.030726335533726334,34.0,91161.0,4530,827,1132,2056,515,0.46786546786546784
248,06037131010,131010,-0.31830972958077414,30.0,55323.0,6542,1551,1899,2618,474,0.6751283513976041
249,06037131020,131020,-0.34726987087744127,27.0,67500.0,6133,1422,1587,2635,489,1.109735269000854
250,06037131100,131100,-0.6718182125058576,37.0,68553.0,3372,761,682,1394,535,1.1561144839549002
251,06037131200,131200,-0.7192405827199225,35.0,69250.0,3129,579,644,1376,530,0.7319655857048313
252,06037131300,131300,-0.4928613741595766,37.0,68077.0,5430,1296,1365,2066,703,1.687298517085751
253,06037131400,131400,-0.07745189828054438,35.0,65255.0,6409,1290,1598,2644,877,0.7992514460700919
254,06037131600,131600,-0.37606007016104154,33.0,68214.0,5270,1094,1192,2337,647,1.2054429028815368
255,06037131701,131701,0.5467421131282707,29.0,53561.0,5214,1228,1222,2091,673,0.555205047318612
256,06037131702,131702,-0.009822786225381248,36.0,67054.0,3725,851,938,1513,423,0.7966216216216216
257,06037131800,131800,-0.44869997146832064,33.0,61758.0,6141,1341,1709,2390,701,0.8266265513350883
258,06037131900,131900,-0.29484891846691164,30.0,75255.0,4824,953,1169,2185,517,0.965742251223491
259,06037132001,132001,-0.18571689677585565,28.0,75000.0,3613,923,811,1470,409,0.8948701709943002
260,06037132002,132002,-0.10555899219114392,32.0,102989.0,3250,725,709,1395,421,0.6397919375812744
261,06037132101,132101,-0.10853101618400648,31.0,72908.0,4555,825,1182,2099,449,0.47784431137724553
262,06037132102,132102,-0.0732445354903061,33.0,50664.0,5780,1354,1461,2250,715,0.4859981933152665
263,06037132300,132300,-0.16070449747564464,30.0,42708.0,7601,1826,1941,3183,651,0.43524416135881105
264,06037132501,132501,0.27696516694654016,28.0,53828.0,4539,861,1079,1776,823,0.5074626865671642
265,06037132502,132502,1.040382780783061,30.0,59917.0,4085,933,1038,1599,515,0.66864490603363
266,06037132700,132700,-0.7044693106375564,32.0,68553.0,5048,1317,1065,2140,526,0.5041758241758242
267,06037132900,132900,-0.3422628559782821,36.0,80202.0,3679,639,724,1693,623,0.8681690140845071
268,06037133000,133000,0.01226493593819955,34.0,67782.0,4449,935,977,1899,638,1.0476190476190477
269,06037133100,133100,-0.537881267169334,34.0,51417.0,5578,1056,1246,2126,1150,0.49577729121050984
270,06037134001,134001,-0.2564540118051514,26.0,57061.0,3936,945,1124,1580,287,0.6970074812967582
271,06037134002,134002,-0.2348461496561916,32.0,53594.0,3836,801,1106,1429,500,0.5433070866141733
272,06037134101,134101,-0.3032486327360444,37.0,66360.0,5469,1360,1284,2244,581,0.9030333167578319
273,06037134103,134103,-0.4327925636292579,30.0,76250.0,4543,914,876,2038,715,0.8007747648035418
274,06037134104,134104,-0.46015187651625183,31.0,57355.0,4635,1026,1285,1811,513,0.5371376811594203
275,06037134201,134201,-0.41846848058860836,35.0,90528.0,4542,1073,1053,1879,537,0.9146023468057366
276,06037134302,134302,0.039396830221013646,28.0,95833.0,3824,646,969,1681,528,1.0903954802259888
