,Station,Address,lat,lon,zipcode,Geo_FIPS,concentrated_disadvantage,commute_time,cars_per_home,median_household_income,total_population,pop_below_18,pop_between_18_34,pop_between_34_65,pop_over_65,ev_car_count
46,AUI-10222,"3840 S Western Ave, Los Angeles, CA",34.016127000000004,-118.30875690000002,90062,6037231300,0.14667144321254746,30.522727272727273,0.30606829432818156,58466.818181818184,4093.5,767.2727272727273,1259.0454545454545,1598.5454545454545,468.6363636363636,285.93939393939394
47,AUI-10209,"11730 National Blvd, Los Angeles, CA",34.02189370000001,-118.4394675,90064,6037271500,-0.7086203547995237,28.170731707317074,0.7488239664734643,138576.0487804878,2839.943396226415,499.0377358490566,586.1698113207547,1155.4528301886792,599.2830188679245,735.9807692307693
48,AUI-10210,"11667 W Santa Monica Blvd, Los Angeles, CA",34.044140999999996,-118.45542900000001,90025,6037267501,-0.7024366084149272,27.72093023255814,0.6485159882281967,157987.23255813954,2709.4615384615386,510.2692307692308,559.5192307692307,1077.8461538461538,561.8269230769231,911.0
49,AUI-10213,"10478 W Wilshire Blvd, Los Angeles, CA",34.0647503,-118.4310256,90024-2613,6037265700,-0.7871541326669997,28.26,0.6632853804976644,158473.9,3560.84,651.34,758.92,1473.4,677.18,869.1212121212121
50,AUI-10211,"8334 Lincoln Blvd, Los Angeles, CA",33.9618772,-118.42080790000001,90293,6037276500,-0.29973514613495156,25.75,0.24854695133948188,80088.25,1804.375,283.28125,545.34375,713.875,261.875,528.5333333333333
51,AUI-10221,"12159 W Olympic Blvd, Los Angeles, CA",34.032711,-118.45502309999999,90064,6037267600,-0.8351589746498796,27.058823529411764,0.6517549028763554,165571.82352941178,2748.7659574468084,557.2765957446809,552.8297872340426,1139.1489361702127,499.51063829787233,896.7254901960785
52,AUI-10217,"6646 W Sunset Blvd, Los Angeles, CA",34.0978525,-118.3348393,90028,6037190700,0.8043180020411413,28.442307692307693,0.4230524804774458,93074.55555555556,3462.75,653.7115384615385,876.8846153846154,1462.2307692307693,469.9230769230769,590.4545454545455
53,AUI-10208,"12237 W Santa Monica Blvd, Los Angeles, CA",34.040011799999995,-118.46559340000002,90025,6037267402,-0.7689606441650189,27.243243243243242,0.6068455337418317,168916.43243243243,2569.64,507.2,477.62,1032.34,552.48,943.1372549019608
54,AUI-10271,"11816 W Major St, Los Angeles, CA",33.984934,-118.40025770000001,90230,6037275603,0.07803266247848026,29.324324324324323,0.3666934706807814,73940.1081081081,2772.75,585.375,665.7708333333334,1119.75,401.8541666666667,483.42857142857144
55,AUI-10252,"11677 San Vicente Blvd, Los Angeles, CA",34.054247100000005,-118.46513970000001,90049,6037264103,-0.7643678790090568,27.1875,0.5881986158663044,162236.39583333334,2784.7321428571427,562.8928571428571,541.4464285714286,1122.3392857142858,558.0535714285714,965.9107142857143
56,AUI-10250,"8624 S Wilton Pl, Los Angeles, CA",33.9591244,-118.314752,90047,6037238400,0.6723055167136255,33.166666666666664,0.5423206005162193,49380.26666666667,4079.323529411765,1060.6470588235295,1051.3823529411766,1538.7941176470588,428.5,255.36363636363637
57,AUI-10246,"1516 N North Spring St, Los Angeles, CA",34.067828600000006,-118.23056329999999,90012,6037206010,0.2989902840134842,31.128205128205128,0.40505913911799013,52582.86842105263,3798.5128205128203,749.3589743589744,1261.974358974359,1376.179487179487,411.0,308.4848484848485
58,AUI-10220,"616 W Washington Blvd, Los Angeles, CA",34.0347482,-118.2737356,90015,6037224020,0.2393702645770198,32.333333333333336,0.4474368879713503,55439.80392156863,3547.1111111111113,768.0,946.1481481481482,1415.9074074074074,417.05555555555554,246.5909090909091
59,AUI-10243,"13076 W Sherman Way, Los Angeles, CA",34.2011905,-118.4515324,91405,6037127220,-0.4334956535343201,31.348484848484848,0.9486278115660446,94092.51515151515,4610.212121212121,1003.560606060606,1054.3181818181818,1873.2424242424242,679.0909090909091,479.3484848484849
60,AUI-10204,"2843 S Flower St, Los Angeles, CA",34.0262014,-118.2760072,90007,6037224700,0.2793170107398321,32.08,0.4488170397480946,54329.74,4040.3076923076924,892.4038461538462,1117.4807692307693,1575.0,455.4230769230769,249.3181818181818
61,AUI-10200,"182 S Alameda St, Los Angeles, CA",34.047486,-118.23789679999999,90012,6037206031,0.1575599504975904,33.53488372093023,0.5061587171886571,56102.72093023256,4249.558139534884,923.4651162790698,1220.4883720930231,1633.6279069767443,471.9767441860465,275.0
62,AUI-10227,"19135 W Victory Blvd, Los Angeles, CA",34.186682,-118.54996499999999,91335,6037133100,-0.705779619551194,31.107142857142858,0.8120504474246291,116380.14285714286,3966.3728813559323,839.542372881356,836.6440677966102,1611.8135593220338,678.3728813559322,614.8358208955224
63,AUI-10235,"12387 W Osborne St, Los Angeles, CA",34.2609217,-118.4031581,91331,6037104704,-0.26830005783092004,33.666666666666664,1.125529784758622,67552.22727272728,3746.212121212121,811.6818181818181,919.469696969697,1491.6363636363637,523.4242424242424,408.8484848484849
64,AUI-10206,"6765 W Foothill Blvd, Los Angeles, CA",34.2479199,-118.2792176,91042,6037101220,-0.23514190098682425,39.214285714285715,1.2888133585022723,69106.92857142857,1510.8709677419354,246.80645161290323,286.5806451612903,703.9032258064516,273.5806451612903,419.6666666666667
65,AUI-10266,"12518 W Oxnard St, Los Angeles, CA",34.180236,-118.5055565,91316,6037980024,-0.4134496683238481,31.53030303030303,0.7932581197492135,112005.71212121213,3927.7727272727275,786.5,1022.3333333333334,1546.6818181818182,572.2575757575758,650.5147058823529
