,Station,Address,lat,lon,zipcode,Geo_FIPS,total_cars_4_km,total_population_4_km,pop_below_18_4_km,pop_between_18_34_4_km,pop_between_34_65_4_km,pop_over_65_4_km,occupied_households_4_km,family_households_4_km,nonfamily_households_4_km,householder_less_than_high_school_4_km,householder_high_school_degree_4_km,householder_some_college_4_km,householder_bachelors_degree_4_km,older_than_3_in_school_4_km,older_than_3_not_in_school_4_km,not_high_school_grad_4_km,high_school_grad_4_km,employed_4_km,unemployed_4_km,not_in_labor_force_4_km,30_49_percent_income_to_rent_4_km,over_50_percent_income_to_rent_4_km,commuters_by_car_truck_van_4_km,commuters_by_car_truck_van_alone_4_km,commuters_by_car_truck_van_carpool_4_km,children_living_with_single_parents_4_km,private_sector_4_km,public_sector_4_km,self_employed_4_km,private_non-profit_4_km,unpaid_family_workers_4_km,households_social_security_income_4_km,households_SsI_4_km,households_retirement_income_4_km,housing_units_4_km,vacant_units_4_km,agr_industry_4_km,construct_industry_4_km,manufact_industry_4_km,wholesale_industry_4_km,retail_industry_4_km,transport_industry_4_km,info_industry_4_km,finance_industry_4_km,prof_mgmt_industry_4_km,education_industry_4_km,arts_industry_4_km,public_admin_industry_4_km,other_service_industry_4_km,mgmt_occ_4_km,professional_occ_4_km,health_occ_4_km,protecc_occ_4_km,food_occ_4_km,cleaning_occ_4_km,pers_care_occ_4_km,sales_occ_4_km,office_occ_4_km,farming_occ_4_km,construct_occ_4_km,product_occ_4_km,transport_occ_4_km,concentrated_disadvantage_4_km,commute_time_4_km,median_household_income_4_km,average_household_size_4_km,population_density_4_km,median_house_value_4_km,ev_car_count_4_km,total_sessions,total_connection_time,total_amount,total_kwh
47,AUI-10209,"11730 National Blvd, Los Angeles, CA",34.02189370000001,-118.4394675,90064,6037271500,163035.31222728585,241582.75402090105,36917.40123949909,79018.01762358173,94751.05233558829,30896.28282223191,108602.37291494045,48939.7040907615,59662.66882417894,6714.568021253039,8649.677237565204,23948.658782068247,69289.46887405396,52143.07687796254,181707.48149872007,204.77795808196294,6345.765211986569,143992.03914444768,8112.786255421186,56171.87209651426,17755.295293131407,17012.028025301635,107981.24417757904,98896.04848255766,9085.195695021393,7649.406533444518,92892.47725512541,14290.848627675769,25505.00395251642,11069.653316512275,234.05599261777405,19643.450081976276,3387.1238935196147,9605.65611564338,115547.27590779522,6944.902992854766,213.91296760940807,3635.3935360454952,6867.841876648281,2702.1434610371475,11391.873851547316,3919.9966913514686,14064.704468977607,10524.126295688679,31059.577418483805,31189.23453799438,19020.091687299202,6811.985919741679,2591.1564320231732,34193.23073614688,52753.91318553534,2215.092620535401,1076.8152442373316,8338.002803867541,3062.9086206757634,4557.3292796461965,14577.127251256354,13351.365927406721,114.89359155684282,3321.4382143281314,2395.484869747922,4034.436799507225,-0.315227874182837,24.948809259890368,89576.71384693022,2.2492242075840183,12504.715236350812,1053677.668731408,4877.605452753219,39,95:12,170.65,355.88
48,AUI-10210,"11667 W Santa Monica Blvd, Los Angeles, CA",34.044140999999996,-118.45542900000001,90025,6037267501,132894.92893711154,211401.66226943408,29618.161693556965,81027.64743004159,70837.216274297,29918.636871538518,89733.1141534035,38835.45499094652,50897.659162456985,3133.432859396321,5615.82668687347,18504.40897426659,62479.44563286712,64774.043485794115,140254.85997741515,65.64372254501586,15257.567909134403,114627.08746935692,7397.406277804077,63014.07157355697,12635.177731995584,15470.973425190656,79502.17260829092,73526.92446500118,5975.248143289742,5723.212013169037,68536.33293923929,15181.135538494782,21467.654711890566,9295.742691215253,146.22158851702002,18396.63768045459,2405.5239651913703,8239.156827068718,97964.6498152279,8231.53566182439,91.35851903629933,2339.7474105532096,4914.895585567388,2182.4474008011184,8384.075194380159,2250.46913481483,10661.875703645092,10743.299816154664,24252.32875454133,28475.07164061674,13753.91200727042,4736.817878090176,1840.788423885484,29840.857612982956,43993.95763644807,1792.7337336361877,861.00005029586,5195.888177320816,1336.1605374156325,3418.6061503410638,12051.641859854924,10483.050351945258,41.312273803418,1841.5901521643448,1655.3196615590737,2114.969271589307,-0.3341021049879244,23.162862806208906,108192.22452518549,2.18131741716218,10915.25934340973,1208014.0743833173,4887.5177251364175,77,187:31,79.35,938.178
49,AUI-10213,"10478 W Wilshire Blvd, Los Angeles, CA",34.0647503,-118.4310256,90024-2613,6037265700,103366.56275925209,166165.20244464104,22643.658398768173,64904.92148916394,52942.91368231706,25673.70887439185,69546.34375044786,30148.837446448182,39397.506303999675,2126.790777311073,4475.2696001820605,14692.479048050176,48251.804324904544,54888.78949821472,107270.6231761878,75.80152492577574,14338.130326438652,85961.03420234585,5570.348489309704,54879.75440828818,9251.7557715208,12853.340840559133,59586.12103356405,55243.07493206973,4343.0461014943185,3925.9396162987305,49514.44677077799,11357.286888862109,18145.60504513235,6736.70174729127,206.9937502821308,15840.900004119163,1995.789231513923,6186.1214685315845,77704.69729411541,8158.353543667553,68.84623743544327,1585.3412575922507,3539.7217256804593,2436.3500101830014,5934.834146852855,1658.5751524871162,7298.058236081181,9052.944196557799,17687.717273972255,21500.958937107564,10380.29327064137,3421.543455940386,1395.8503018141716,23170.45373971411,32563.48404202322,1249.7479656632372,767.7504677140361,3805.006447803036,760.9556927186616,2318.9543113236205,9792.545608783843,8088.255613239866,38.703784228754394,1047.404363320818,811.1414242619919,1546.6307415506544,-0.5327910836055497,22.96482648028174,125465.71445160927,2.258519540959135,8575.939951900244,1441143.1367033583,4200.99556036137,81,210:05,219.77,917.1489999999999
50,AUI-10211,"8334 Lincoln Blvd, Los Angeles, CA",33.9618772,-118.42080790000001,90293,6037276500,78191.27186240208,106080.10639324659,15910.279500385768,31060.36240242545,44183.60175259654,14925.862737838852,46638.786759257266,23045.502881614873,23593.283877642396,2079.934579693799,3662.7138313514224,11996.127639834698,28900.010708377347,24109.132651988697,78529.2057211816,185.22776997736287,5131.21296790471,60981.22360018572,3379.7037892999315,27127.034140632153,5950.383070658875,6243.439028835319,48638.14945149512,45175.01452347872,3463.1349280163986,3300.8236489258543,40098.298052606035,5785.424775974238,10180.575246578352,4768.842777007823,148.08274801926748,9715.816609321886,1323.203951223282,5799.379266639879,50245.88671230938,3607.0999530521167,141.0623858639755,1721.137562789656,4212.750544026827,1306.6861275716733,4272.304844131995,2388.829727097359,5994.606239589485,4694.528957953962,12946.85687723099,12870.300861577402,6053.721681784264,2972.067465232313,1406.3703253358162,17409.97053914416,19964.026626600047,875.7939497708928,736.1884225624196,2179.6354790207392,831.3254966132688,2231.1851414727566,6344.564898940915,6029.993378732401,92.7625763227112,1633.8992768659825,917.4021126542606,1734.4757014851652,-0.38037913275986596,28.528945476205887,100039.79124131394,2.435366011323504,6316.767962443556,869795.3963565798,2490.5454948370066,67,156:46,154.54,731.4939999999999
51,AUI-10221,"12159 W Olympic Blvd, Los Angeles, CA",34.032711,-118.45502309999999,90064,6037267600,151703.82488968055,229237.6415794587,32965.665815094515,80468.77028214799,83783.71908893427,32019.486393281873,103485.02060897423,44212.75975525803,59272.26085371617,4281.892132083112,6905.147908951478,21760.559755414364,70537.42081252525,57919.99659965107,163939.71799846942,84.53179141904677,8262.918538377171,131490.6210459637,7988.9941206188605,60102.4592546322,15620.410640026785,17614.290838660658,93438.3147939597,86505.41416810077,6932.900625858936,6914.37575501243,81590.21514761294,15145.589721166105,24266.258786021903,10271.319473865708,217.23791729702185,20020.22940462094,2995.2128158703404,9490.332486962023,112209.01781402354,8723.997205049322,147.80981049022736,2926.055720679634,5992.378728463549,2442.3909814978474,9853.853165463677,2870.115869195811,12989.174438130505,11524.41566830884,28691.83081951534,30341.742955817666,15849.523541325327,5667.743463560949,2193.5858835143085,34141.88361410335,50183.57578852687,1869.1824967719926,895.7452613065653,6250.026623794133,1845.986820546328,3966.114677550084,13457.461202598737,11762.003402830667,46.60891286497704,2421.827222418126,1965.2027671663318,2685.0022554855086,-0.2810947447751892,23.68894962976098,95143.57137086889,2.1435362030896625,11913.089287505662,1110496.635934733,4999.882821430307,13,19:23,29.39,101.93799999999999
52,AUI-10217,"6646 W Sunset Blvd, Los Angeles, CA",34.0978525,-118.3348393,90028,6037190700,150699.0980622218,244827.02084472013,30870.635078604737,81562.38402079926,102272.23528648671,30121.766458829425,118360.9585184918,43467.16572840867,74893.79279008314,10821.740782093972,14546.663457606122,28671.455661932305,64321.098616859395,43483.80415412355,195654.40597375477,319.3433040787461,6144.791369106021,149356.79328212157,11736.337891274208,55903.18441213548,24592.417294545437,28203.74451300914,102911.62485544587,95940.56121778449,6971.063637661355,8406.724979273391,99438.46336358291,8376.043944148889,30905.187519110146,10368.871388351889,268.2270669277289,18297.908114922455,6926.5336297387,6018.460362918624,133371.6800053058,15010.721486814002,427.09379590729264,5611.152229916934,6062.115985090348,3076.2316769130184,12439.323088515168,4857.353246617255,18718.15422724701,9108.422118207302,22853.611652752035,23147.277555554156,28586.78547860038,12061.448751541091,2407.823475259566,28352.62250723261,47216.16259399621,4328.842624531951,1144.2333407006172,12283.550747563962,4927.230720716838,6228.686568048758,14284.691959115267,14950.620976398455,232.93712010479285,6098.372312493237,3105.652325072782,6203.189486146082,-0.04117529862078313,28.837035257655145,81758.95955897098,2.036188810657003,12643.971922850984,1147354.6639185357,3148.375913953529,135,262:50,464.54,1249.104
53,AUI-10208,"12237 W Santa Monica Blvd, Los Angeles, CA",34.040011799999995,-118.46559340000002,90025,6037267402,133601.79590994114,206747.8319030621,28736.938744539424,76428.21976650173,72157.11917475311,29425.554217267836,91218.58681796539,38484.13806762241,52734.44875034297,3163.62672324152,5775.713944591543,18718.76059251421,63560.48555761812,58568.74217606709,141805.5400796264,64.0875867181689,11499.465803260598,114833.91740138344,7290.439046221696,58984.03266159313,13209.77630005931,15978.604427117909,79092.79383150424,73355.43794869701,5737.3558828072155,5766.288323957057,69422.43241229194,14331.994282124018,21764.218696777218,9176.861755514527,138.41025467572996,18236.423711192885,2703.8379784856043,8212.67429742758,99959.2484359268,8740.66161796141,102.21607601677157,2292.5702337598764,5242.081827502756,2100.911502531846,8424.309932315158,2139.8894230343562,11422.78909737391,10904.140078242817,24706.647861384186,27279.37336073049,13692.892952051925,4713.755054248329,1812.340002191027,30779.34141324745,43808.31732323934,1696.6138006275194,833.5703261213921,5204.723143659055,1319.7900562760574,3334.7207649092675,11853.07544431581,10283.359263236769,43.765982826040194,1919.1900092362628,1706.545677648471,2050.904196039998,-0.3179947122075602,23.166768334818528,107534.36341700665,2.124613083638803,10776.093126705508,1204647.0338074223,4831.668699688179,242,563:31,575.01,3281.288
54,AUI-10271,"11816 W Major St, Los Angeles, CA",33.984934,-118.40025770000001,90230,6037275603,112583.44336974363,164866.44517211418,28803.745977106926,45566.9899710783,67351.81953146355,23143.88969246534,68503.14504747717,37016.404504150494,31486.74054332668,4599.752225498196,6469.151961496585,19361.083392871005,38073.15746761139,39121.79663337422,119933.22872680727,263.4067120256284,7184.002727744442,91875.93782107109,6037.48889014692,40927.173782918995,8944.64492593916,9896.571598270499,73000.19030445775,67009.80998136375,5990.380323093976,6728.485462070403,60042.073013835456,9997.33040622022,14083.340992879954,7573.667106656523,179.52630147894234,14778.494583686188,2355.0840656951,8463.7194791471,72833.15534489573,4330.010297418537,181.87720336274404,2678.5835774457237,4708.488727547425,1975.3858979080615,7269.166897713054,4020.350971347658,7996.80816540732,6307.453811989302,18012.538153199956,20784.6174562321,11053.647169693893,4716.194755145422,2170.8250340784466,21709.58966904432,29425.890644814346,1577.9366690590944,1161.1823181200164,5465.422015242739,2082.7349092583245,3226.7875020813563,9180.165462627205,10065.434926402322,138.08068630741755,3068.849780953472,1589.6804077267002,3184.182829433788,-0.24009144086600265,28.31137308809512,95129.75201417426,2.3798492985878985,8643.139830092992,815452.7166240473,2653.809682351303,21,33:52,16.4,112.958
55,AUI-10252,"11677 San Vicente Blvd, Los Angeles, CA",34.054247100000005,-118.46513970000001,90049,6037264103,109985.28870361719,176950.51522231786,23576.2336679251,70465.22881273217,57884.81138095966,25024.241360700973,74442.58837579381,31277.86118082396,43164.72719496987,2549.9269069681877,4667.465257526246,15124.56458250839,52100.631628791,56725.21947142496,115218.15842399308,64.56200727607488,14437.755795298697,95464.04503378073,6342.003371789013,54287.71555569878,10598.220368645189,13146.434367049464,64678.599768451255,59818.54564830965,4860.054120141605,4596.995665132768,56658.58573923723,12893.443965601422,18176.48629180818,7651.952838609235,83.57619852464731,15185.354724294271,2008.2268765721958,6555.804414788258,81580.68856569545,7138.100189901632,71.66044108685395,1834.9244462114075,3910.275529217886,1754.002723468679,7047.793399715764,1820.9793505249636,8893.810992409351,9583.775250642171,19855.81590834362,23433.469981190483,11790.189548006321,3910.8309574596824,1556.5165055035368,25443.272150579603,35987.69434019386,1454.2561065988807,763.6528503816005,4420.9212438473505,1149.162111908964,2808.34101985879,10253.868210787488,8749.674434418437,41.0,1520.3856981031722,1188.9183468729905,1682.8985202295862,-0.4105896050722262,22.13027306973852,120935.3550671383,2.1110095772070556,9140.91692424432,1281163.8693290078,4200.523069903198,60,135:11,151.49,799.72
56,AUI-10250,"8624 S Wilton Pl, Los Angeles, CA",33.9591244,-118.314752,90047,6037238400,133886.8498090826,266805.49625551165,68766.94918427255,67639.82820740237,100506.46283159989,29892.256032236855,84600.15018846047,57113.71512754825,27486.43506091223,23826.12014400805,20958.140723942397,27750.662460627405,12065.226859882623,73737.01379228714,182327.37197603125,617.3807059532412,14200.093723496708,115095.10206878846,11338.27084305031,79324.52613990243,14385.408151764836,19617.601477722972,94362.34109529605,82057.75563265412,12304.585462641933,27795.620495615247,79779.27120859627,15248.293672416687,13543.142225718784,6408.962619039634,115.43234301711362,21728.866824307424,8968.495261375008,11806.009207556921,89653.15861473365,5053.0084262731625,524.7132042212054,7542.857722064829,9741.877250018144,2782.3511279466193,12328.588567122486,11277.288480023373,2445.7524928524326,4819.4114512486185,14705.92246722677,23186.896285203413,12801.997362495935,8273.31071398875,4664.134944375901,9588.95325030638,13828.10330052604,5554.739733969994,4413.262462563059,7456.020044051089,10421.02292592744,4240.8176996588245,10817.787887940793,16015.334912361768,315.2332071144979,10271.655156549223,7612.404461941794,14559.767025877582,0.7673702042823227,33.597191020173476,48093.04650802476,3.032946151298638,13772.093712295431,394380.7662436787,614.0044838445309,6,5:42,8.59,39.544000000000004
57,AUI-10246,"1516 N North Spring St, Los Angeles, CA",34.067828600000006,-118.23056329999999,90012,6037206010,109775.38166091731,252843.15352861612,49200.8766457564,81055.51864533786,92925.12291702529,29661.635320496578,87923.8577168147,46517.63950829788,41406.21820851683,27279.328740629608,13242.178079128891,18639.897512038508,28762.453385017696,60737.830844774435,183968.09055455602,771.7195732406049,10717.50757126974,120807.12058481644,9273.452337500306,79497.15868740072,19096.29356700529,19441.075023760168,78811.92568097706,67466.85551027022,11345.070170706837,17385.113166306444,82672.96616962858,10975.457943573081,19034.570808427346,7954.640102784857,169.48556040258416,19668.493358965476,8854.43257563927,5394.692686517966,94552.65082985244,6628.793113037738,573.2791842606944,7902.994876062307,13541.457353520193,4034.0474487079296,12616.711095263305,5096.806311441647,6265.138716898861,5363.935651451515,15847.057999645851,21115.183516589597,18309.02943063315,7091.286972594176,3050.1920277472204,14890.0665867063,26568.658297002847,4829.163331894473,1750.5733875249875,10071.976106060309,6584.130459199597,3424.179027320485,11120.308407531667,11964.999325114446,440.81699000444587,9417.030361646128,10519.063323463866,9226.154981346903,0.3440755080365382,30.84135754600284,51464.80121777718,2.813805632236166,13156.923083497015,560228.3129314423,3063.7275218153804,46,121:07,32.97,372.329
58,AUI-10220,"616 W Washington Blvd, Los Angeles, CA",34.0347482,-118.2737356,90015,6037224020,157879.09469414473,419239.47480646067,95449.88926752524,133907.75299341482,149849.68374694296,40032.14879857775,141866.42836272076,78683.17725441905,63183.2511083017,49286.431473359684,25884.09824340332,29306.63931232394,37389.2593336338,114887.30752238035,288409.97545155964,1493.1970101949746,19482.776653687695,203877.76550632418,18228.979022527157,111742.23448878028,35509.51591932958,39283.363113746804,120068.98060081672,101537.07495727851,18531.905643538208,38028.41802800003,150013.01553653483,11883.884668236715,32016.708902137732,9728.240949158118,235.91545025677135,25074.29657126883,13209.685156589512,6199.885766392651,153475.98051324187,11609.552150521125,1072.6103896868283,16024.065405231244,27107.97346730178,6797.865028208515,22853.340555314127,9695.299713124678,5270.445053247227,8563.000891113725,25491.646938245773,29745.09200920728,30873.428941381866,16897.145743256533,3485.8513710046054,19215.474728681584,29410.509057417803,8074.12096903109,3840.6764982283257,19077.355629556296,17551.898185394144,5834.989459822052,22234.122535293645,17606.344796087757,1056.3906305253283,18532.588704227768,23072.78466066488,18370.509651393506,0.6345618368127532,31.416397791846574,38480.094912869696,2.8809080011943853,21642.92435667418,480264.8458792304,2586.0618460244696,23,26:17,39.43,92.755
59,AUI-10243,"13076 W Sherman Way, Los Angeles, CA",34.2011905,-118.4515324,91405,6037127220,132089.98007274314,258054.13023012603,63817.44788770753,70733.67499349268,99148.77959788714,24354.22775103872,80696.70264398366,55827.84559327247,24868.857050711194,20807.01023824526,17488.808939219783,22544.318722514847,19856.564744003776,68820.06860675958,177908.46119216102,695.1086420170004,13701.58844785948,128231.45997904573,11848.19527072808,61258.635519328964,16630.752796338784,20415.017768465492,102166.63834909222,87720.99512628422,14445.643222807996,19038.099183169743,92592.73705723381,9720.24215376575,19563.90447957951,6220.106569904539,134.4697185621324,15127.118689791347,6092.677666947108,6093.674153126941,83766.69188811172,3069.989244128053,694.4742844928827,13056.260665550277,10075.003737354013,3116.5031567757783,14094.329768240983,5872.327378275124,5047.711089175563,6337.220056931962,16965.29955160713,23382.109715763472,16083.776663940223,10987.263238351812,2519.1806725865213,11640.333713640335,20201.37143408097,6450.50729034887,1822.719331095855,8979.622330800748,12285.208381921542,4569.646615946687,12607.284474222384,13852.68335660278,589.8672372487557,15608.8456317664,9039.459223588521,10583.910957781889,0.1607477522758904,29.126175942255017,49681.045507615665,2.906204486765481,13420.881229236282,440016.913655015,2110.0388829641147,3,0:00,0.0,0.139
60,AUI-10204,"2843 S Flower St, Los Angeles, CA",34.0262014,-118.2760072,90007,6037224700,149131.6534519253,400758.6014158151,98330.3049645672,124734.77843944609,141355.7941520075,36337.72385979429,126450.91248379226,74541.40566220134,51909.50682159088,48662.67395766149,24274.9675971436,25619.926781531558,27893.34414745559,113226.7734589153,271087.48397374805,1388.793794339673,19926.39307955079,188700.93715680513,16792.78076388027,107468.57507692317,29758.966721399178,35114.413070518975,114600.5800408787,96787.06329463441,17813.51674624431,39410.2232700209,140520.1553395151,10911.946907839452,28350.896370103746,8717.06417252712,200.8743668197515,23393.755780249936,12080.858314786727,6474.5905202906515,136337.08481000492,9886.172326212683,1166.8624718777476,15953.909974209779,26688.67657036061,6222.215518363228,21540.712367325683,10189.377224145352,4101.431336241924,7133.665801883763,23047.180419456756,27010.587796612297,26618.366287825018,15916.379010570965,3111.5723779320288,15491.859449437934,24507.54395480255,7085.750055486666,3834.5188903499698,16476.833678703188,16785.05120078985,5421.167759419782,19630.19484218733,16675.571701631125,1129.8363328794242,18875.830537068337,23611.127763331464,19175.650990717524,0.7016140550916888,32.14064361296966,37263.73610609104,3.1124741709096417,20694.708707278634,450770.93679987156,2040.545772488343,150,257:53,235.9,1185.914
61,AUI-10200,"182 S Alameda St, Los Angeles, CA",34.047486,-118.23789679999999,90012,6037206031,105393.07333304013,281313.2503049053,59959.402419589,91674.09036877885,100512.45175947345,29167.30575706396,95706.3987527206,50443.95196382324,45262.446788897374,34081.04042069612,14969.779771705567,19090.266423603884,27565.312136715056,71654.6561463463,200030.78301058925,1051.5350355499668,13063.173796202658,132829.06176218155,10001.154639005601,85642.05164023617,23208.30019632165,24168.17621417953,77709.97289510263,65477.85407268556,12232.118822417067,22459.476451972554,95198.72641414222,9731.729941210684,20566.443509930697,7158.218438614068,173.94345828388543,19528.167063411052,9881.823683974282,4380.53292865901,103499.01584888928,7792.6170961686685,795.9616862227531,10022.621448544198,19548.156937046475,5119.011568158696,15280.05942050696,5630.877937521874,4732.6390759935675,5530.245579816367,16560.936828256494,19733.283515393556,18716.078385058303,8292.08406166548,2867.10531799683,13928.242404753038,23609.46421780649,4963.062752848414,2071.46104941316,10905.221747994736,7888.02803225099,3475.099519331946,13914.998703031866,12226.81727834936,732.6554783340607,11334.550027985613,16244.00540152018,11535.455148561705,0.4406729340391144,30.513685409711357,45603.4478520153,2.7872517773797076,14611.605129717485,503780.5134927284,2844.2677890751725,207,595:58,587.23,3000.4309999999996
62,AUI-10227,"19135 W Victory Blvd, Los Angeles, CA",34.186682,-118.54996499999999,91335,6037133100,111556.99463737587,182185.69616377374,38348.884825534216,45373.75960744669,74401.90214200102,24061.149588791835,61340.19730673776,40767.923404882335,20572.27390185544,8388.839813622453,11048.27660534931,18986.888700892745,22916.19218687325,47572.89092288351,128694.22019888103,261.37531015553975,8134.02622136341,93413.0982114834,6445.416562013121,48399.87646158514,8370.832733665115,10984.034598965734,76455.41219647143,67098.86746796372,9356.544728507693,10184.109705714898,63759.73640866752,8167.818820002002,16264.760660564218,5108.730165485187,112.05215676446694,15076.653566129335,4408.8843176479995,6335.978231922502,64391.77655968553,3051.5792529477685,404.4063607240694,6540.093946177725,6448.017383945832,2099.9317441273392,9719.999305074569,3439.0161967562653,4398.110186358954,6898.565039631461,13791.071001250939,20038.201425204134,10701.244872621026,7238.597181219163,1695.8435683919267,14310.77160949516,21053.885246301248,3877.5690730456145,1091.9598123478206,5596.437346377302,5701.504247562467,3702.153482327132,9948.702104087262,11745.489184202075,269.25546059949664,7133.808286889147,3738.102674076662,5243.459684172009,-0.2760001082261873,32.172945206456326,75673.2293131283,2.873813179605871,9431.525101524901,610176.1006662004,1560.6856417765468,49,245:58,89.72,483.44300000000004
63,AUI-10235,"12387 W Osborne St, Los Angeles, CA",34.2609217,-118.4031581,91331,6037104704,72059.9189486344,137429.7531187773,34729.05285212544,37583.92906966883,50621.60794999695,14495.163246986083,31334.505151510417,25755.121634181996,5579.383517328428,12928.220131875494,7566.470096777822,6841.429908012839,3998.385014844262,38812.58853368666,93644.6798190322,315.8048373757154,7531.088726893584,63049.20253301074,4472.916810838562,39097.89562520948,3274.2945225810286,4345.3478714788225,53033.82097847376,44752.19172392219,8281.629254551575,7286.953863097012,44822.26847968163,6266.763516908032,7727.051919540366,4082.451940759502,150.66667612120867,9124.048463357332,2824.2467483478613,3747.757233137209,32367.53262356983,1033.0274720594216,651.1853449543133,7011.041222367362,8310.252905949348,1435.929078695582,7485.381704489545,3483.8411021264033,1335.2294556020727,2523.761578656033,7222.629045261157,11814.177368110704,5853.550050378358,4225.537616400889,1696.6860600189739,4575.676247651108,7838.678176885367,3099.363772616433,986.036136173146,3749.8254027584694,5118.378389272935,1766.1333945662202,6020.767694392499,8040.6789500574805,385.17501020804445,8892.861047895824,6110.281980715818,6465.346329817398,-0.14391533377245305,27.27759888323589,55457.97107690437,3.59740187897104,7129.197485858948,372446.9477027716,415.9493129236774,102,260:23,246.43,1462.296
64,AUI-10206,"6765 W Foothill Blvd, Los Angeles, CA",34.2479199,-118.2792176,91042,6037101220,39742.93878253987,55703.44058035934,10416.773232154515,11664.621245567943,24761.28546356265,8860.760639074231,19873.988505485693,14262.497275260812,5611.491230224888,1869.6369557279988,3716.2167071048266,6689.638410305059,7598.4964323478125,13119.142147227913,41091.93873483852,48.64394534691692,2470.8931427366683,27817.685530619412,1708.5652743636188,17117.54742226995,1799.1256243244072,2421.2510408492967,24471.371974354122,22074.934845921933,2396.437128432189,2263.915924261506,16646.63223801747,4122.354166102512,4033.3858910795648,2924.511835646236,90.80139977362433,5419.871317567885,1593.4655005477512,3087.3487240186905,21198.943836286857,1324.955330801154,249.28638248262163,1599.9040350629605,1708.555737568646,747.1165993910969,2922.740007016281,1262.5773336728726,1442.2341974330102,2001.5377832122917,3630.4285473534865,7169.50367064339,2042.5276465519034,1570.7351503625007,1470.538439868349,4905.761265054055,7314.922844969794,1352.3359135297874,396.42576816219156,1036.4626318669864,704.515279566198,672.9812205002596,3039.2460683675145,3706.6801985316283,41.938169926007916,2315.969772176009,991.9689308132065,1338.477467155772,-0.595171799627697,27.925738089978918,78927.05386053275,2.399017494698332,2878.761557626717,546226.1896952756,512.3014500382532,108,259:11,199.01,1055.438
65,AUI-10266,"12518 W Oxnard St, Los Angeles, CA",34.180236,-118.5055565,91316,6037980024,90511.99415057444,144880.62654691734,31676.580008673038,34854.790495600355,58877.91672662464,19471.339316019315,51837.06060154261,33350.557854810286,18486.502746732323,6618.527158806821,8498.640784113582,15491.96081716119,21227.931841461017,37372.72515491189,102364.16841256966,162.0968008739269,6418.217169310359,74557.69527957324,4883.836857477553,37266.157823641406,8228.208569386223,9264.595256198218,60759.455611194775,54398.52743049212,6360.928180702648,8364.539706246711,50163.637919657645,6533.040796433687,13550.255006636855,4246.652702833001,64.10885401204148,12506.251315553951,3385.3692483924874,5388.4399081478605,54485.876070039114,2648.8154684965057,292.05840126912335,5021.012358841762,4742.050716180684,1825.0703480388365,7494.012955261501,2948.003755509648,4426.227286270931,5726.726198441434,11970.567101744895,15320.171080836695,7918.170116098762,5419.982113558207,1453.6428475207567,11644.97453025899,18700.441270392526,2640.4021066478954,1009.5619812766547,3802.2005982778146,4223.511242878068,2638.8827323237983,7973.258969987212,8490.206761727213,203.90835141412003,5785.436981282766,3033.06008255764,4411.849670548529,-0.2977762621623284,26.41938477363618,69819.67745673508,2.2702348556727086,7493.558326331662,588978.4695147434,1899.3990567061608,25,32:46,43.81,186.468
66,AUI-10264,"12728 W Sherman Way, Los Angeles, CA",34.2011905,-118.4515324,91405,6037127220,132089.98007274314,258054.13023012603,63817.44788770753,70733.67499349268,99148.77959788714,24354.22775103872,80696.70264398366,55827.84559327247,24868.857050711194,20807.01023824526,17488.808939219783,22544.318722514847,19856.564744003776,68820.06860675958,177908.46119216102,695.1086420170004,13701.58844785948,128231.45997904573,11848.19527072808,61258.635519328964,16630.752796338784,20415.017768465492,102166.63834909222,87720.99512628422,14445.643222807996,19038.099183169743,92592.73705723381,9720.24215376575,19563.90447957951,6220.106569904539,134.4697185621324,15127.118689791347,6092.677666947108,6093.674153126941,83766.69188811172,3069.989244128053,694.4742844928827,13056.260665550277,10075.003737354013,3116.5031567757783,14094.329768240983,5872.327378275124,5047.711089175563,6337.220056931962,16965.29955160713,23382.109715763472,16083.776663940223,10987.263238351812,2519.1806725865213,11640.333713640335,20201.37143408097,6450.50729034887,1822.719331095855,8979.622330800748,12285.208381921542,4569.646615946687,12607.284474222384,13852.68335660278,589.8672372487557,15608.8456317664,9039.459223588521,10583.910957781889,0.1607477522758904,29.126175942255017,49681.045507615665,2.906204486765481,13420.881229236282,440016.913655015,2110.0388829641147,45,82:41,74.99,360.14099999999996
